scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 101),global,,,14.253535
GHZ (3q) (run 101),pulse_channel_1,1.958229,29.905054,15.931642
GHZ (3q) (run 101),pulse_channel_2,2.307386,29.028316,15.667851
GHZ (3q) (run 101),pulse_channel_3,2.069305,22.196957,12.133131
GHZ (3q) (run 101),pulse_channel_4,2.055599,26.840215,14.447907
GHZ (3q) (run 101),pulse_channel_5,1.767632,26.132438,13.950035
GHZ (3q) (run 101),pulse_channel_6,2.238666,26.999219,14.618942
GHZ (3q) (run 101),pulse_channel_7,2.182849,25.248279,13.715564
GHZ (3q) (run 101),pulse_channel_8,2.289293,25.549982,13.919637
