scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 293),global,,,5.757368
GHZ (3q) (run 293),pulse_channel_1,1.045585,13.111035,7.078310
GHZ (3q) (run 293),pulse_channel_2,0.958572,14.157353,7.557962
GHZ (3q) (run 293),pulse_channel_3,1.060249,7.180946,4.120597
GHZ (3q) (run 293),pulse_channel_4,0.926468,9.058810,4.992639
GHZ (3q) (run 293),pulse_channel_5,0.136711,8.009338,4.073024
GHZ (3q) (run 293),pulse_channel_6,0.720213,9.705973,5.213093
GHZ (3q) (run 293),pulse_channel_7,0.650724,13.050503,6.850614
GHZ (3q) (run 293),pulse_channel_8,1.033991,14.047878,7.540934
