scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 118),global,,,17.956419
Single-qubit pi (1q) (run 118),pulse_channel_1,1.379211,34.173883,17.776547
Single-qubit pi (1q) (run 118),pulse_channel_2,1.139025,35.137195,18.138110
