gen,nevals,avg,std,min,max,diversity
0,50,0.2605759981295503,0.005210912887242709,0.2515956468291372,0.27279627134512957,2.1916925403732535
1,31,0.26099203482885985,0.007012626969531972,0.2478979356031946,0.27988933011783507,2.2854256823219483
2,30,0.2647148025554719,0.005850027763319402,0.25217769626685116,0.27988933011783507,2.3129782608533667
3,32,0.2654302582828456,0.0066483939139983,0.2513467648137186,0.27988933011783507,2.826775902789018
4,32,0.26543534231451366,0.007028177140799072,0.2537753374506503,0.28026800761245874,2.9661055160647467
5,30,0.26459058799767243,0.00868052492485655,0.2520249182361647,0.28026800761245874,3.069530066717248
6,33,0.26590233609462127,0.008715519559964715,0.25130215580039333,0.28026800761245874,3.0743561552389695
7,22,0.2688057120523473,0.007793569604680324,0.25549412862877396,0.28026800761245874,2.990311088021248
8,25,0.26967262527789404,0.008554461556286965,0.2552349929231823,0.28026800761245874,2.883099198163862
9,28,0.26809402525767256,0.009773814789881824,0.25056881640292855,0.28026800761245874,2.8657145338253507
10,22,0.2720847134845369,0.007960415458380691,0.2563029435634176,0.28421592949266256,2.4373738805197194
11,26,0.26999270050242624,0.009922551609533438,0.2528190222748041,0.28421592949266256,2.203222523070603
12,30,0.26865115080124613,0.009774936211191963,0.25161339747752853,0.28421592949266256,2.6755921097257036
13,33,0.2681188063584915,0.0098804971658462,0.24836751969910367,0.28421592949266256,2.8537574913561388
14,25,0.2691428456802842,0.010118091959694937,0.2516145589824994,0.28421592949266256,2.8299098059938066
