scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 419),global,,,14.677457
Single-qubit pi (1q) (run 419),pulse_channel_1,0.000000,32.006870,16.003435
Single-qubit pi (1q) (run 419),pulse_channel_2,0.000000,26.922687,13.461343
