time,pulse_channel_1,pulse_channel_2,pulse_channel_3,pulse_channel_4,pulse_channel_5,pulse_channel_6,pulse_channel_7,pulse_channel_8,pulse_channel_9,pulse_channel_10,pulse_channel_11
0.0,1.0288265289330782,0.00019795145033694775,-3.858150943572745,0.26865898606585326,1.0152635454438225e-05,9.062023903607045e-05,0.00011980758265911647,-0.5060193911633327,-2.3519095703899913e-05,-2.227548024220803,-2.482640425752038e-05
0.11223318427801132,-2.9061229887996062e-05,-3.85807141590433,-0.6645571152204116,0.6438305460283356,1.396058815192509e-05,-2.827686279124273e-05,3.585150912419681e-05,0.4772170829875397,-2.2274534960496304,2.390608310637179e-06,-4.582280386314963e-06
0.22446636855602264,-3.256318999495119,4.402155852587679,2.892084190363129,1.3552417695446632,2.7356688715362715e-05,-0.6825860817662516,-0.00022390519599602742,-0.349180929905894,-3.104222707050109e-05,4.468195396262499e-05,3.519301553088361e-05
0.33669955283403397,0.5230035878903627,0.0957810378119238,0.6677492240947225,0.7583615220816873,1.4126144611639488,-0.26898040795840306,-0.7841928475936679,-0.2904252652360364,-0.026387607069227464,-0.5576342676970879,0.4692855715191748
0.3556979186832905,1.047010506573734,-0.06641299804672197,-0.025539055952605444,0.5553509690383481,1.4396322609439696,-0.24767808235790673,-0.07512455418125412,-0.33807748187588105,0.008024752259233603,-0.6797821376550293,-0.6882805060481559
0.374696284532547,1.3947589659564135,0.1090674327356924,-0.05380324627011147,-0.5309880510417576,1.108471743517075,0.3941652795861978,-0.13360876757730772,0.5351946087410835,-0.07648314793958678,0.5548710215871857,0.6671016795836738
0.3936946503818035,1.5499486590955216,-0.36551250810403535,-0.3817796184315946,-0.22469670064832503,1.140805425047135,-0.8217996419003237,-0.5086305525388436,-0.6985928129964076,0.29821694865761955,0.27706854528651337,-0.4860026462006129
0.41269301623106003,1.1480819206655843,0.46410479600769,0.4175896913463057,0.4814078486810245,0.5024899780273612,-0.40162592461283325,0.9210707168880276,-0.09323650138578747,-0.3361682752985001,0.1970862894792573,0.2516077875400618
0.43169138208031654,1.2031050418629596,-0.6625430257730291,-0.5673530301545727,-0.7971330668593966,2.004413845403557,0.7978407244925487,0.569018078751122,0.1642291520375498,0.1722769002686913,0.6754964101956182,0.2502217421342806
0.45068974792957306,0.22933231146381436,0.4393889904660427,0.44111552375809665,0.4789994924753307,0.4172195336873244,-0.15346378427997837,0.38774130680677243,0.6076097794050378,-0.12070800112445677,-0.4667206015151843,-0.2971333369952467
0.4696881137788296,1.5055133038177657,-0.013224087268133145,-0.5034501409901537,-0.723334248059814,2.0357747751332846,0.7076380548150204,-0.38590856035400284,0.11515258374312236,0.08250242286572937,0.004841241614703629,-0.1715438321373058
0.4886864796280861,0.011485628166473609,0.44389400617065117,0.2817971124853852,0.538109069983895,-0.5184387683218815,0.7386954351531037,-0.5822862145324683,0.36841106989525874,-0.015178782907729067,-0.04652134846177032,-0.08416472500351624
0.5076848454773426,0.680174480668875,1.5990483052022118,-0.08542957982834737,0.007151900506461187,0.20287419180483438,0.5290204205771037,0.29436432196499585,0.07601766383891881,0.03144642209493788,-0.045250567721581085,0.35883757237862257
0.5266832113265991,-0.2224782718922086,0.8550424939510768,0.39213698508824923,-0.5990154896998702,0.11289807853122727,1.5562636553331217,-0.6477601685748061,-0.5073678373645718,-0.01701266549103577,0.07557703865363512,-0.46708277904992224
0.5456815771758556,-0.8283931718668226,0.6619046829768104,0.46871493477214593,-0.40637878954843076,0.3327482080321538,0.7244821818701652,0.2069982376460613,0.19812472649872148,-0.019667873021243537,0.2660737605175405,-0.010614010193356976
0.5646799430251122,0.7326646504240916,1.8039372120581383,-0.48971768403650745,-0.1867009097784051,-0.8854737251983322,2.4012277948563554,0.7009180882844267,-0.5796605136356009,0.028900261065161463,-0.2399536967444426,0.07308303374468857
0.5836783088743687,-0.33612547118307956,1.5240347613091463,0.2750301190510156,-0.1277689067742536,-0.6016226419877381,0.9137518880618595,-0.4535244028856691,0.7454561369498871,0.014959499003985608,-0.2750509723834844,-0.05167730234784422
0.6026766747236252,-0.09484761814352761,1.7683817619125435,-0.6511373715068042,0.8544708798535792,0.865873230782475,1.120033922837617,-0.4774631616159531,-0.6639722774736825,-0.06610609440991842,0.4583450662857509,0.16728795809069344
0.6216750405728817,0.05041637374248271,0.654834771920666,-0.1905585462693439,-0.08049711563803166,0.4916008323887562,1.3655475569743443,0.9560076125735015,0.36549041433812934,0.04175956017344516,-0.19471157902399153,0.015890063692079914
0.6406734064221382,0.011903428949518954,-0.4675139006604331,1.7412157730166065,0.11557664650555628,-0.2923620046578351,-0.3364734693727676,1.2231905392862703,0.6491127921218715,-0.5042682304021147,-0.21561740292992862,0.04853280480918035
0.6596717722713947,-0.7947620378883133,0.6118075955915084,1.0284833770094657,0.2462708515867645,-0.050310572429692405,0.09812421903501828,1.413442318405079,-0.36028363787685685,0.5514352646879415,0.6449138417826443,-0.1309665767534459
0.6786701381206512,0.44596927920699697,-0.8047367775971765,0.8262284724502905,-0.3116086430267655,-0.026938335343329567,0.10406367496047643,0.5724113250636406,0.5299646426199924,-0.4690171445337443,-0.4516286494045956,0.1203564543844952
0.6976685039699078,0.182554666383998,0.2376446691706711,0.989451125351401,0.22751414984493398,0.07162611589830162,-0.008052977287588647,1.0688770700069443,0.07932422241089933,-0.16264333046205232,-0.20304545008592081,-0.05143346971866983
0.7166668698191643,-0.08805230979460825,-0.18617764702900294,1.3584946514802982,-0.5852466061634162,0.7740472870303334,0.8513527170050219,1.8816251691562484,-0.6958957020273179,0.19039070187360257,0.11457107737683526,0.04021053785218984
0.7356652356684208,-0.3697460560219499,-0.20610990333015045,1.062287284265476,-0.28524296760850937,-0.3371378342960063,-0.30690343333980413,0.5622288128840681,0.7360492857757405,0.2612368014555426,0.5128654629094334,-0.058178062001408466
0.7546636015176773,1.0012677995356063,0.6004578205618517,1.2497455419297212,-0.01092885058122066,-0.07452236888226525,-0.3460857352000259,1.1434197364714285,0.128863692428378,-0.13220763059075596,-0.6520299401751999,0.04303672955337276
0.7736619673669338,-0.39045107364306614,0.21312019011838948,1.286391793621415,0.6049822261768083,-0.06631301842235986,-0.07387763239757081,1.2375285025791083,-1.0656819496480685,0.265745216143322,0.24716128686455616,-0.011994500405163118
0.7926603332161903,0.2162549854628139,-0.5119337723833803,0.29216107166594707,-0.4013150013321659,0.1519265816274872,0.5016843277302527,0.3059627136355433,-1.0740297978561353,-0.8238036205827188,0.31401618127910547,-0.46903570879609763
0.8116586990654469,-0.6589700250215996,0.7122997698733143,-0.8429752281076237,-2.003195841618165,-0.2789393296798735,-0.5632794635020996,-0.4531396316140961,-1.4554707801861932,0.27944582260529527,-0.30667190263695526,0.16170126815989283
0.8306570649147034,0.5825657313583213,-0.5614755911810686,0.8274201239818642,-1.1045381072789007,0.43048533806041683,0.1971822638406158,0.678260416821809,-1.331580622030713,0.5735937919562822,0.2750534697907279,0.6374547419926302
0.8496554307639599,0.02421541725448479,0.20265669387962593,-0.3434035475586508,-1.8327560045203322,-0.7340332306276921,0.2842538836715065,0.0021863138965040616,-1.560516353390694,0.06951802529148621,-0.29746734175172845,0.09863229066952978
0.8686537966132164,-0.099583310772923,-0.15453313424064535,-0.23151713542731114,-1.4612550662127182,-0.09015540716658192,-0.8855538995662657,-0.17027649070827505,-1.6098665421808656,0.4082039908029296,0.2763192902056272,-0.6507480937936827
0.8876521624624729,-0.03979406796018267,0.45539767038852796,0.23157574973756395,-1.1963009173764336,0.8010042134437612,0.8150383715642069,-1.0454288402965866,-1.2156412004346198,-0.1214873300328234,-0.28201196355224906,-0.7766451914540816
0.9066505283117294,-0.8679371273383795,-0.24815663238497346,-0.5319715280316356,-0.06363651026572283,-0.7201315257536994,-0.43837394175083,0.5295206455062519,-0.6053390577026456,-0.4828945807403647,0.26717700833747704,0.7169435090372096
0.925648894160986,0.8358357655662988,0.11334307369943118,0.585075857433778,-1.0512900805315937,0.4461567328200002,0.08096495539946326,0.2330927271987905,-0.7711786271026001,0.09883177878424988,-0.2473585503844972,0.29777198972872876
0.9446472600102425,8.44606358751294e-06,0.08210670605537121,-0.627751856710426,-0.7886338920510841,-0.9276173040083506,-0.23313429245768166,-2.088543349376435e-05,-5.658688783212865e-06,3.6838530527393767e-06,-5.045725414376226e-07,0.11858825040579388
2.9675406888127327,-0.5938826969699136,0.5250530365291635,-0.6277097415132679,-1.2078829545811671,-0.2748970090422355,-0.2980340007589127,0.9359864337742955,-0.5657403379655761,-0.18341185781526873,0.7706490830805693,-0.2038463281298766
4.990434117615223,0.6827422455817698,-0.6011771061706078,1.540407120351347,1.317083574685776,0.3387303156195323,-0.5161641110679142,1.014517688437177,-0.23786657038393347,-0.7240112460896242,0.4134621603992685,0.5544841351895057
7.013327546417713,0.23686102758096195,-0.2253716110718133,0.36656223661209836,-0.27780015155288024,1.8584458047980839,0.5182197740110575,0.4358962284744207,0.08143870941413184,0.004184327557670877,0.4696297792803898,-0.1761022935647347
7.03232591226697,0.9956072757149599,-0.5481237640331847,0.0355574653437555,-0.622164676581197,0.8858465737389528,-0.4882079645873528,-0.4420741132792143,0.324828603890706,0.0072151216224074395,-0.46405312725941195,-0.4333015755331671
7.051324278116226,1.4500880333132131,0.023148037143631058,0.2323820325011839,0.46098540338416605,0.3376367728114178,-0.024406648398549367,0.11336648453189946,-0.09434182188300907,0.023478106078925406,0.0695067139773867,-0.09169484675955232
7.070322643965483,1.4434626996323905,0.18220662748962624,-0.39334055834421594,0.4387586010406498,0.5179279368794438,1.0623147117537535,-0.14145551980054036,-0.2733782860280804,-0.10332292998565941,0.6388665242896876,-0.18359711519750171
7.089321009814739,1.2603557961969716,-0.4511503673891359,-0.040999107624809676,-0.6080624338841437,1.905585908279834,-0.7595294582674961,-0.17502712405739373,0.33533793044312926,0.10222983918415013,-0.4733990975642199,-0.3076448144974897
7.108319375663996,0.9787586755738904,0.005759233702006626,0.05093416833414553,-0.14251255786669312,1.8245024435978625,0.205086821686537,0.03544666351250207,-0.24301397308833408,-0.040584475114329215,0.20630034347696355,0.45866441832978977
7.127317741513252,0.5578657309394877,0.8114126244844989,0.3814657261927825,0.7740427035483245,0.6734105443276224,-0.09203121707063643,0.6158235183233702,-0.05055914842891688,0.006048190742482941,-0.1610850180782068,0.4615021470762142
7.146316107362509,1.9721342910749848,0.2001519763668435,-0.6340302062208231,-0.029396169307036615,1.8302802925680595,-0.42113206648570034,-0.4461317667132233,-0.07686170430774078,-0.0007233795479219697,-0.2862873618953788,0.27326109570700935
7.165314473211765,-0.3371118646918054,-0.5681455367400264,-0.15757974670190225,0.5072161590933363,-0.6010265947931965,-1.0131037243964562,0.6401269180313826,-0.824942268366956,-0.29412642147165174,-0.015683083648876207,-0.5067607179978181
7.184312839061022,0.37852387790218534,-1.6277989751595852,0.3257273857985608,-0.2042459271893351,0.735057477712699,-1.0145778980898017,0.6219505396787389,-0.4036560825173004,0.553843182668207,0.008050046644758661,0.08664180211956479
7.203311204910278,0.7196785300805859,-1.4519801327356343,0.026971815545051268,-0.8783451455925705,0.5006490047943847,-0.9952511596704295,0.14378871744384314,0.6233749010994378,-0.4635091320882102,0.03433536270488359,-0.1991523775140449
7.222309570759535,-0.08594585889545285,-0.991754548715171,-0.3782235302468361,0.8518298360559144,-0.5535220239387761,-1.8220284530992568,-0.917263738730406,-0.8071150383823308,0.5184954979471209,-0.09722008779458212,0.17811772858190808
7.241307936608791,-0.9715715248583487,-0.7360373099288314,0.4661321575276382,-0.048880318725134715,-0.7853179741717435,-1.0318616670152745,-0.7014343204294333,1.0340113364183177,-0.6041595739762057,0.14143206000851788,0.34461714583919373
7.260306302458048,0.5399579389456717,-1.4186100421598842,-0.5484539693563921,-0.33707602376985263,-0.05781762563856021,-1.2809078807134153,0.19445698508207157,0.8935123026800289,0.4243772547886921,-0.08145495376973565,0.04567079186255516
7.279304668307304,0.5434171772387713,-1.3311547542432687,-0.021651884239447788,0.10759117784925493,0.4073744751575967,-0.46543846883028356,-0.46515864653821015,-0.44496300069210043,-0.2180192227359201,-0.024577759846902365,0.1185389235556854
7.298303034156561,-0.7758558542987009,-1.1891699463852992,0.2869897870879235,0.0014832637051636923,0.3614473485627376,-1.7188758289009036,0.4852353529142147,-0.07462354373849857,0.08686319649745923,0.03416745544343256,-0.06365164119406451
7.317301400005817,-0.525707125297291,-0.5845494631822864,-1.723201230613807,-0.5960485996141889,0.6993397494646058,-0.4326247714855147,-1.39915866481319,0.6451667264506157,0.2107755009397994,-0.14034467463750577,0.02990359616061586
7.336299765855074,0.5396239053317282,0.7033823865629918,-1.0600210363725513,0.17701596097584593,0.23846778483315711,-0.3093140459703019,-1.8373339490292009,0.4485296158034913,-0.32438447500925016,-0.005399634142284528,-0.08514226358153591
7.3552981317043304,0.4305299548230904,-0.8804009759357726,-0.9216446828526406,0.2586099178565657,0.010552762723740505,0.6412296244249054,-0.478984403790456,0.9246920900174841,0.3890895791515008,0.45779140370731786,0.12362724525852915
7.374296497553587,-0.8283772307652203,0.8100504167568784,-1.0642661546398258,-0.22822755944806955,-0.6248078790977023,0.1279218214306769,-0.9197121574023613,-0.617140340938375,-0.30829061399630253,-0.25118915979169515,-0.1235328082710869
7.3932948634028435,-0.31173706918153626,-0.5581034632083052,-1.1542500501206574,-0.018149128330865832,-0.3914417965100865,0.15341941065821274,-1.1454749723626476,-0.7588450125585839,0.1433752943246517,-0.15924390649283923,0.04438573009465771
7.4122932292521,0.34172804995023737,0.6786668945544502,-1.3207708856400644,0.19491073934527425,-0.39069384311226524,-0.6768046572662868,-1.3910473978059439,-0.9029810603228887,0.01007642688685357,0.0447162787032931,0.04981702226962518
7.4312915951013565,-0.03979890626415412,-0.4344156123255815,-0.8963218529203657,-0.5687068154963247,0.3911462384459702,0.5170788086533396,-1.0269624894382186,-0.35918165853190454,0.25318121931659765,-0.024411331082641843,-0.03425408155022703
7.450289960950613,0.40282781753972213,0.266579922574328,-1.2049044868369745,0.78082848910388,0.063416940119194,-0.011891778100116377,-1.0839311181155626,0.6213651208677924,-0.37226873652344045,0.0760280871929915,-0.004639359493101608
