gen,nevals,avg,std,min,max,diversity
0,100,0.2506853038069911,0.0009511322573739189,0.24812564872915446,0.253086329368875,2.864682108448365
1,69,0.25097495809840586,0.0009803630778394978,0.24853852359659917,0.253086329368875,4.100995152750774
2,51,0.2511845680885499,0.0011413361184236072,0.24733770308912098,0.25317572542720057,3.8703991296370828
3,63,0.2513028120919174,0.0012063644241458713,0.24840731439909217,0.2540040149078947,4.000014981228737
4,62,0.2513589381479879,0.0013496710358293612,0.24774035546227532,0.2540040149078947,4.358809604151433
5,58,0.25139243557899055,0.0014127423367355848,0.2475819076814054,0.2540040149078947,4.462176365684265
6,58,0.2516491161872159,0.0013498573655678216,0.24838684659456226,0.2540040149078947,4.433908534652962
7,62,0.2516297143714292,0.0014497073096868581,0.24851354018815386,0.25465574615884,4.455608656367303
8,56,0.25164261917538217,0.0015162632751921632,0.24861697463931037,0.25465574615884,4.029305019319142
9,54,0.2518913338467177,0.0015995368718284705,0.24846874901546745,0.25465574615884,4.318240591601353
10,56,0.2518425034979988,0.0014915491659705632,0.24915366202114264,0.25465574615884,4.4788848185249375
11,53,0.25192418890997037,0.0017961646338913886,0.24847712109972445,0.25465574615884,4.06671137274015
12,72,0.2514696827309663,0.0017415447113415191,0.2483118137597981,0.25465574615884,4.586546878327618
13,43,0.25220119680413844,0.001604835321638797,0.24944728563315263,0.25465574615884,4.130688696541027
14,66,0.25177518844389774,0.0017394088511934035,0.24825379899051447,0.25465574615884,4.0958654408959845
15,54,0.2518320343383186,0.0016764949394204433,0.24870907793256636,0.25465574615884,4.195077043090012
16,55,0.25200744209404463,0.001635891365771541,0.24862198184656878,0.25465574615884,4.364300303973897
17,59,0.25191357327652264,0.0017743649059130593,0.24831659613777068,0.25465574615884,4.148223873736395
18,59,0.25161323429758964,0.0017395148740913084,0.2483867085723227,0.25465574615884,4.329351577141882
19,53,0.2515905704240944,0.0015658094738016627,0.24842204825661038,0.25465574615884,4.458563204347009
20,64,0.2512739969570133,0.0016266766000929,0.24835383803453975,0.25465574615884,4.561134828425327
21,62,0.25141444651999584,0.0015870749320802775,0.2474401885954781,0.25465574615884,4.505251303887069
22,70,0.25150123474046604,0.0016051072775973008,0.24854729512604826,0.25465574615884,4.501228063360005
23,65,0.25150851730336504,0.0014278881709602338,0.2483216873485679,0.25465574615884,4.596375769614247
