scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 201),global,,,60.299842
Single-qubit pi (1q) (run 201),pulse_channel_1,8.219951,96.829038,52.524495
Single-qubit pi (1q) (run 201),pulse_channel_2,13.108697,125.343693,69.226195
