gen,nevals,avg,std,min,max,diversity
0,500,0.49591609374677403,0.0055392549683046756,0.4734271787004884,0.5410139332891148,1.9643346842279523
1,329,0.497302826925431,0.00776020900381312,0.46706301907012954,0.5498554568978307,2.482986682571349
2,341,0.4971827663983813,0.009722284296322537,0.405089723911047,0.5452446433853353,2.6734357974084677
3,289,0.49908647658414235,0.011251849938277258,0.4422070235540862,0.5582973461136114,2.7628734699135244
4,298,0.5002755746065238,0.014423219636534609,0.4032092177384863,0.5988182543288804,2.880659247761267
5,308,0.5005486434659501,0.021216424270774154,0.3715777538358867,0.6186270885954447,3.047562828944848
6,283,0.5005926691699659,0.025753736917383366,0.28985267211196764,0.6186270885954447,3.0622043150061393
7,288,0.5051227423202792,0.028703557753420376,0.3499943854050589,0.635888378257641,3.086203041971942
8,295,0.5078154662782676,0.043049328826003264,0.3596005774062879,0.8074582066407937,3.1180962418611826
9,299,0.508820593186673,0.05084489152978757,0.31980377728008075,0.8083593106277395,3.065831297797703
10,316,0.5091878755570232,0.059326111978880214,0.28588366222372624,0.8083593106277395,3.076369064184854
11,304,0.5168742815777796,0.06554304037596947,0.28351947431047647,0.8123443279233694,3.0688656825791827
12,310,0.5217380121391699,0.07638394298768127,0.24067560929776377,0.8123443279233694,3.021612387002363
13,305,0.5255436502600758,0.08539673235460454,0.2910775421520853,0.8123443279233694,3.042467284769623
14,298,0.5346050031313798,0.0871542287948732,0.2953652734521977,0.8123443279233694,3.0698996009094337
15,276,0.5395784434781453,0.09760922763563853,0.27642067461082676,0.8123443279233694,3.0457939236606153
16,297,0.5419742845881992,0.10958873024113489,0.2805813253347241,0.8123443279233694,3.0272871319607764
17,298,0.5494657593253873,0.11282154937594455,0.2812456270876292,0.8293126106863334,3.0020317180107945
18,275,0.5541666944410429,0.11808981661348379,0.2636909765474833,0.8293126106863334,2.9657459492986216
19,304,0.5514432497306619,0.12025959319847769,0.2648949375806557,0.8293126106863334,2.953457431988875
20,266,0.561666058376224,0.1277494957498866,0.26552368691453615,0.8293126106863334,2.8710848275701886
21,302,0.5583302153403904,0.12919419732920298,0.2789848346772588,0.8293126106863334,2.882778018160146
22,286,0.5621344228184553,0.13585369007697878,0.27810040822138077,0.8293126106863334,2.8220443110379763
23,259,0.5827000978253442,0.1356899893715769,0.26490561834509685,0.8293126106863334,2.854408397571781
24,273,0.5900882441128864,0.1386361648875569,0.27812953567604465,0.8293126106863334,2.7317482415647865
25,265,0.5881413250679511,0.14965645456423027,0.24850687915046435,0.8293126106863334,2.6391493630777263
26,259,0.5911639013787597,0.15141529854773636,0.2563497054455558,0.8293126106863334,2.6730419058261705
27,254,0.6054547429450569,0.15540859047949243,0.2721247197826349,0.8293126106863334,2.673973563510948
28,282,0.5980158217372593,0.16252888423898806,0.26546319625371934,0.8293126106863334,2.5954940029485734
29,267,0.604517158887214,0.1621411952392805,0.26901341487316804,0.8293126106863334,2.5283998454347625
30,223,0.6209774962443148,0.16880036181943261,0.2793188162210165,0.8341450253840685,2.4006415962531564
31,228,0.6358917614099026,0.18138721519278608,0.236154469737994,0.8341450253840685,2.18181296903044
32,244,0.6333915696948689,0.1821263980369292,0.2727487648373396,0.8341450253840685,2.1072991242576222
33,226,0.6457423050056932,0.18438807020758083,0.2636549136933687,0.8341450253840685,2.064329639362634
34,233,0.6464086466424949,0.1876635669576336,0.2871630950804186,0.8341450253840685,1.8121780637486558
35,222,0.6637711899893733,0.18221600063129081,0.26638420388881556,0.8341450253840685,1.8408073830646685
36,213,0.6617302698510716,0.1906004648353085,0.25036158103664274,0.8341450253840685,1.6161594398029941
37,235,0.6511917504606932,0.19257638322784942,0.24838408192926686,0.8341450253840685,1.6418451312195896
38,257,0.6436943985150361,0.18786041166560039,0.2366912483938732,0.8341450253840685,1.4481985081845612
39,249,0.635101125348339,0.19213276054011103,0.2647454544991459,0.8400608114925654,1.491357877693951
40,207,0.6596471242538716,0.1839666335438988,0.26596503252142334,0.8400608114925654,1.4738722367568926
41,212,0.6730190541974159,0.18707506499638812,0.23846552213829178,0.8400608114925654,1.4708498664069012
42,203,0.6779393415181696,0.1854910364768351,0.265850553742805,0.8400608114925654,1.5509479402247908
43,216,0.6704865594997613,0.19262584013067968,0.26719844649645047,0.8400608114925654,1.4371839796234704
44,217,0.6572520077747015,0.19424158431497557,0.2583343531772418,0.8400608114925654,1.5062881847668586
45,215,0.6649705150233101,0.19614214823312892,0.2598958908701754,0.8410057867693348,1.5094549944986988
46,192,0.6869595537124078,0.1855241098518516,0.23189616214453598,0.8410057867693348,1.5903275162419852
47,190,0.6851161605227037,0.18992416177449375,0.26851052106027606,0.8410057867693348,1.4038403903840129
48,194,0.6893726708083147,0.18914791887940197,0.23614408433491238,0.8420904294113791,1.435877323629042
49,207,0.6797057193523302,0.19176988480678336,0.23290274754740242,0.8420904294113791,1.3987600806120608
50,179,0.6910658295248985,0.18958618363386873,0.23461270207828178,0.8420904294113791,1.5871953002385804
51,186,0.6950137455193226,0.18774380398080645,0.26711863420149295,0.8420904294113791,1.6435369273029368
52,181,0.7003197820682361,0.18215686280390675,0.2835095188365163,0.8420904294113791,1.5033897632780708
53,208,0.6825807585751424,0.19456661539981512,0.27728509883159125,0.8420904294113791,1.481590913173074
54,188,0.6911879263357009,0.19063598642848328,0.26022395987795166,0.8420904294113791,1.4743684467419804
55,194,0.6900360360215607,0.18947203085047806,0.2644034255094314,0.8420904294113791,1.4280053817756195
56,194,0.676784297736855,0.20364395995985177,0.23442128238059662,0.8420904294113791,1.5046660008077029
57,197,0.6924043519730328,0.18614433185992885,0.2512315853068712,0.8420904294113791,1.5523223941868451
58,170,0.7040921456292308,0.18712228782975768,0.27261344056811154,0.8420904294113791,1.4723864068690748
59,192,0.6937030943293335,0.18875113135945448,0.27581869547560633,0.8420904294113791,1.387841418031683
60,173,0.7136697064895202,0.18157444672422612,0.26579732378699994,0.8420904294113791,1.3225808160509889
61,177,0.702890588413081,0.18606428662129165,0.23882517385355603,0.8420904294113791,1.5629952350524705
62,177,0.7025286703602966,0.18625623824223309,0.23489661677938842,0.8420904294113791,1.5513321545363234
63,189,0.7040591813916537,0.1841706114703648,0.262384026441498,0.8473082454726988,1.504655701110088
64,198,0.6910480995990881,0.19285180852620754,0.27482917015333364,0.8473082454726988,1.465716710185244
65,185,0.7019486921837406,0.18856623584325174,0.25378482803525126,0.8473082454726988,1.5746667110268793
66,167,0.7105137134982479,0.18647419072275942,0.2675866243891496,0.8473082454726988,1.5600042722695628
67,206,0.6863557342844208,0.19989280644389756,0.2509268221500166,0.8473082454726988,1.3384706469484655
