time,pulse_channel_1,pulse_channel_2,pulse_channel_3,pulse_channel_4,pulse_channel_5
0.0,1.9958964871322085,-0.6180274211295713,1.9267384094134843,-0.026058634310031942,0.04198894210180162
0.011906232684850693,2.018701352881002,0.0655270140519376,1.5756545008069767,-0.6917177320934575,0.19830891537367826
0.023812465369701385,1.8308649277311744,0.05812076298389185,2.138912610806699,0.628535988760671,-0.37513765806248434
0.03571869805455208,1.1324474704919756,0.021865346554239294,0.7103681960345766,-0.4036725112017972,-0.006103454538300033
0.04762493073940277,2.0109116583105417,-0.3092085244787311,1.9351164714972613,0.35523774012260184,0.06412611089694871
0.059531163424253464,1.6530276321537805,-0.08374112154723146,1.2031566510101428,-0.3657657354665745,-0.23477326489193667
0.07143739610910416,0.47394495804609116,0.28601108958869875,1.8795080479161792,-0.02544440037879258,0.7024125982939027
0.08334362879395485,1.9766924106128907,-0.4612164633354647,1.9856713085953854,0.3351401816466205,-0.30855698139961757
0.09524986147880554,2.1955709189011485,1.0406575842537817,1.0918655058051745,0.18482800446323722,-0.09936874391711858
0.10715609416365623,-0.2975886462907538,-2.304771490916767,1.10171462982715,-1.5977903265225946,0.3220475646829377
0.11906232684850693,0.28737183258813,-1.4973451242090485,-0.6235289451548489,-2.241106856496416,-0.38598513686949937
0.13096855953335762,-0.40287980384274863,-0.9186268941656879,0.08000261036921005,-2.167636733537834,-0.03494580214321632
0.1428747922182083,0.014501835292599668,-0.9282661641702401,-0.9710414672343907,-0.6303476230651763,-0.19841367860853593
0.154781024903059,0.08031789334642991,-1.221625603508706,0.7521654036781271,-0.9778116481437891,0.13191885223970434
0.1666872575879097,0.48940231703924547,-2.469650134405258,-0.24651283148188435,-1.0745069190650949,0.45293030667627326
0.1785934902727604,0.26431418436737436,-2.5248322352855697,0.6439569895838256,-2.5001429629073977,-0.5002300538134312
0.19049972295761108,-0.08804172318658805,-0.954399434944327,-0.564852123277387,-2.3280854216869993,0.5553690015070252
0.20240595564246178,-0.34706746004430505,-1.966003265659695,-0.16308018890549933,-1.473374942675973,-0.32657516754836635
0.21431218832731247,3.1454001156001064e-08,1.2892129819225358,-9.644617065899462e-08,7.511384951248911e-08,-0.9578548321105088
0.39856646209955215,1.2892136266274876,2.9888102055310216e-06,-2.2496147330185903e-05,3.61240611565512e-05,0.9578581106896336
0.5828207358717918,-3.25015625254885,1.1001657013789503,1.755576859670639,0.3339271030014941,-1.0332697379819311
0.6232219114899635,-0.3205282996682826,0.6350710204891824,2.073544842828998,0.3071045776062048,1.5232679466866137
0.6636230871081352,3.0554008153482477,-0.21302083224079824,0.4083028746214708,-1.0213875922801878,0.7110783495437788
0.7040242627263069,2.8640103815003157,-0.514066773882031,0.39770170279686407,-0.27105022944259743,0.9501200443769107
0.7444254383444786,-1.197846362383653,0.587011041523672,2.142901640988629,0.16895450147944652,0.9754360047560982
0.7848266139626503,-2.9078559789961473,1.5437828237140168,1.9470934626276655,0.6262865032880934,-1.052949041948576
0.825227789580822,1.356820867152719,2.5974382477984186e-06,-9.642854474141825e-07,-3.495483079219435e-07,1.6507103416496025e-06
1.0094820633530617,1.9943926201807533e-07,1.3568208839436096,1.05099616093664e-06,7.729644773905532e-07,6.025600775373118e-07
1.1937363371253014,1.5391503527128982,-0.8541312651302634,1.772253876146446,-0.05547568392441016,-0.27614014271125753
1.205642569810152,2.097495218993605,0.5675531375137439,2.2996342139542927,0.31740049929768915,0.47005254156797566
1.2175488024950027,1.9905409271723653,-0.01627809727846674,1.3038861164453202,-0.5980970801201274,0.05040050710421196
1.2294550351798534,1.5721080678963433,-0.06067926112520154,0.9284868827616178,-0.6760712847159134,-0.47607241104451226
1.2413612678647041,1.6632954512295648,0.44391089697330693,2.279873686343515,0.810282851718137,0.4233590245122117
1.2532675005495548,0.8288466339629516,-0.8394300561925567,1.681576500685018,-0.8251826637604686,-0.41140756630457154
1.2651737332344055,1.930667320335735,0.36153979049431667,1.7898126490747082,0.655812081971922,-0.040081284520709214
1.2770799659192562,1.8218781781097333,-0.19402489398445869,1.257678804724214,-0.38115770899122836,0.5662020859044897
1.288986198604107,1.4584048477498224,0.5922054548131186,1.5221977659193635,0.7436363260683367,-0.30133654210133226
1.3008924312889576,0.5076944551302456,-2.5292861639154043,-0.7766911983100053,-1.7415185102135589,0.2564612646720057
1.3127986639738083,-0.2834762054504681,-1.9692837468140079,1.1051574744160166,-1.3195970396202188,-0.6747605839862271
1.324704896658659,0.5662164003137218,-2.0535704162942645,0.06820410130532072,-1.5072855146683477,0.2263897596874119
1.3366111293435097,-0.16332730706639975,-1.4615634032991291,-0.12102707209834879,-2.4014492331352164,0.858617582391907
1.3485173620283604,0.5773166425714248,-1.0699455210392048,-0.4040126096640149,-1.051085656050717,-0.37119613129854445
1.360423594713211,-0.9149095406872683,-2.091307855871168,0.3236816424122831,-2.279195250892301,-0.5771275541895553
1.3723298273980618,0.10060089395581732,-0.714472575709322,-0.7793012578111516,-1.893024067553788,-0.2196712158418488
1.3842360600829124,0.4913756690072111,-2.3749385373662477,-0.00485407707495298,-0.6700086352233032,0.7558331435695096
1.3961422927677631,-0.876948139160059,-1.7493454784704638,0.6128765929129721,-0.9186374596728514,-0.2517512519234974
1.4080485254526138,-1.3568170944313174,-4.662102205963884e-07,-2.1741137292315477e-06,-1.324878166259372e-06,2.4067459637167992e-06
1.5923027992248535,-5.39952368679981e-07,-4.070457437838469,-1.3256465164876083e-06,-8.287805101564596e-06,-3.331340962142132e-06
1.7765570729970932,-0.2662054481345842,3.6962184257893727,3.318642473550989,-0.679766840293632,-0.3935165199345393
1.816958248615265,0.6227016826027548,3.707111822790216,1.105031103277354,-0.9597049731032602,0.39042290580340877
1.8573594242334366,0.08970887204386009,2.4735329989114896,2.20494197373059,-0.9877946642888068,0.359737800330227
1.8977605998516083,-2.7510087303054576,4.910328462583095,2.032511661168872,-2.7646754140748304,1.3876070469526869
1.93816177546978,-0.8261258468163488,4.055526992869071,1.6258598455187125,-2.8639604658453877,2.2961773562954484
1.9785629510879517,-2.076029342745053,5.445915791805819,1.6696518921439896,-1.9627587369649386,2.14764581319691
2.0189641267061234,3.357123968455641e-08,-1.289213135586031,-9.45241195921127e-08,1.816812631193623e-07,-0.9578550848632954
2.203218400478363,1.2892131170885928,-1.0577170796253041e-08,2.1535411885893915e-08,-4.44482626740198e-08,-0.9578548697370173
2.3874726742506027,1.2061762706013588,-0.6043686329899647,2.333942352982064,0.013137522319983965,0.11000872805987148
2.3993789069354534,2.0393645472268416,0.2712002927841951,0.815302928696512,0.19955365114179058,-0.07582402538296404
2.411285139620304,1.8120990942901216,0.49687278866894763,1.687707849173982,-0.17327422928425715,-0.2410403724580085
2.423191372305155,1.5241758886150716,-0.8563409310561366,2.2742487700816048,-0.40719518088162493,0.4289892254254304
2.4350976049900055,1.2015749307807928,0.25308810231069134,1.5971540904985246,0.7873228427230345,-0.2769220802114682
2.447003837674856,2.1431907042838128,-0.07874788216023575,1.888038409719774,-0.2917641600378063,0.122850606788969
2.458910070359707,1.8207319967567928,-0.1315067933791397,1.471657096795352,-0.456232617916995,-0.28744129912011124
2.4708163030445576,1.7382143586474414,0.5678195319710663,1.071573209331744,-0.09231775761731795,0.43090785867751125
2.4827225357294083,0.9798296496113964,0.0828261130413694,2.122039097759174,0.4172362133093605,-0.21666322977098268
2.494628768414259,-0.5814946503611299,2.555247127121309,-0.25988595291300487,1.7209295060477747,0.14434767614646346
2.5065350010991096,-0.47644973081008224,1.5016243978801918,-0.3128096466604483,1.6149019623106566,-0.5342892151356934
2.5184412337839603,0.5649419816863301,0.715000723902167,1.0143795553251027,2.0771698462817607,0.5995363687665495
2.530347466468811,0.32092648259001255,0.9339137660818491,0.766107597122438,1.4604203542524659,-0.1595879933437623
2.5422536991536617,0.02874258574848966,2.214778255092583,1.0999022600476718,1.1496473597429562,-0.19043352352204687
2.5541599318385124,0.17091714707128655,1.8585612868814199,-0.6354824903413544,0.9499553140806984,0.22962598583274604
2.566066164523363,-0.31417406233143386,2.036671818703758,-0.3168807784011251,2.474241756540281,0.019348337098061413
2.577972397208214,-0.7120967827382528,1.180328288108548,-0.8461111546083574,1.4508094096084616,-0.22662880343413552
2.5898786298930645,0.9947892301912575,1.9513073150909668,-0.514573770034148,1.910397762060094,0.12497233602339236
