scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 170),global,,,16.889656
Single-qubit pi (1q) (run 170),pulse_channel_1,2.378312,31.009974,16.694143
Single-qubit pi (1q) (run 170),pulse_channel_2,3.875794,30.299126,17.087460
