scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 277),global,,,5.402292
Single-qubit pi (1q) (run 277),pulse_channel_1,0.380093,7.496615,3.938354
Single-qubit pi (1q) (run 277),pulse_channel_2,1.455762,13.365027,7.410395
