circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
Grover_4Q,500,250,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 8, 'evo_time': 0.12856477286976842}, 'X': {'num_tslots': 1, 'evo_time': 0.15109500612388152}, 'CNOT': {'num_tslots': 8, 'evo_time': 0.2971729377337577}}",0.19844401793027028
