gen,nevals,avg,std,min,max,diversity
0,100,0.25682651307708504,0.004618893539099067,0.2501587931778606,0.27577481591048125,2.8956251223844536
1,52,0.25945321032885577,0.006608242177288047,0.2495873157824716,0.29070946972381523,3.4463989719610635
2,62,0.26109289774635247,0.007944295338736307,0.249654150843037,0.29070946972381523,4.260898208554009
3,48,0.2651995608704217,0.014207860720881146,0.24948893945998082,0.3341222908599185,4.459020198780627
4,56,0.2663006509687349,0.019898827130388853,0.20712499249897706,0.3341222908599185,4.2640554599553395
5,57,0.2742158034093334,0.019243408550118694,0.23787443709517112,0.3341222908599185,4.606186888779283
6,53,0.2784519561469669,0.024411812773780517,0.22240852752129645,0.3341222908599185,4.649279775038654
7,58,0.2852498813084405,0.033095384439320245,0.19207031424935567,0.37866900852625257,4.626435490458085
8,63,0.2949874314199992,0.03653952411887929,0.23776654280984777,0.39503373852041657,4.6450609422912
9,56,0.29738667427382365,0.044370097383318714,0.19178832971995152,0.39503373852041657,4.495967482521531
10,54,0.30556086654984344,0.04816604900140782,0.17389395586897635,0.39503373852041657,4.484709661859599
11,53,0.30509068648367643,0.0493579645708706,0.1991989753463615,0.39503373852041657,4.506792005180125
12,70,0.29420361883298923,0.04973355948096678,0.21214552272287723,0.39503373852041657,4.779859464336186
13,67,0.2912859359594096,0.04883937346311578,0.20275791581028596,0.39503373852041657,4.702446829272156
14,60,0.29352112229327376,0.05345667775468679,0.1848968407475359,0.4097113835941796,4.650701889356152
15,72,0.2981464742448225,0.05183370252768289,0.21231471120695927,0.4097113835941796,4.521995003630865
16,57,0.31158725946028204,0.06064725408364088,0.16288771724459786,0.477549283928861,4.476186189513181
17,58,0.3176548782328664,0.0713187128494974,0.19305162318479777,0.477549283928861,4.389453503124919
18,62,0.31480911758347907,0.07927139394982924,0.18787918899994677,0.477549283928861,4.210503703887245
19,58,0.31350924161299976,0.07032477792554293,0.1644222029363643,0.477549283928861,4.247711657862707
20,42,0.34519972703679086,0.06866022695818653,0.19660880300273698,0.477549283928861,4.129969278921206
21,45,0.34174234864860814,0.07881961644435914,0.18439363307345127,0.477549283928861,3.9114807557988764
22,57,0.32935344167148634,0.07861907220025052,0.20505887127380104,0.477549283928861,3.9768841929172254
23,60,0.32650989291167365,0.0779877317563634,0.20091897296240238,0.477549283928861,3.8717546483570247
24,66,0.3208531209755733,0.0808970530904344,0.17845560869950802,0.477549283928861,4.081065538098599
25,58,0.3222327009108571,0.07972022696347981,0.18689251962458692,0.477549283928861,3.951071960923752
26,64,0.3153397821551833,0.07744540229225674,0.21322830493722203,0.477549283928861,4.037335644760462
