circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
DeutschJozsa_3Q,500,250,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 4, 'evo_time': 0.2030177580538306}, 'X': {'num_tslots': 1, 'evo_time': 0.2767862773619881}, 'CNOT': {'num_tslots': 1, 'evo_time': 1.1957941500806575}}",0.550950314775587
