scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 298),global,,,14.486038
Single-qubit pi (1q) (run 298),pulse_channel_1,2.003574,30.915057,16.459316
Single-qubit pi (1q) (run 298),pulse_channel_2,2.371678,23.126989,12.749334
