gen,nevals,avg,std,min,max,diversity
0,100,0.2505986029105976,0.0008386807238015094,0.24874441401549624,0.2523018782864359,2.6582151959460427
1,58,0.25102169877371927,0.0009350595453143713,0.24814680603735237,0.2535069746457224,3.4882254481401924
2,53,0.2512357732761432,0.0009887631269993548,0.249235398829794,0.2535069746457224,4.026965515590108
3,55,0.2512930067576167,0.0011535354318245692,0.2487867429935289,0.2535069746457224,4.25088326763093
4,71,0.25112221061156603,0.001256318185158859,0.24899062325982466,0.2535069746457224,4.101807474240897
5,67,0.25118635584182114,0.0012330236707619724,0.24843743707704402,0.2535069746457224,4.194949219567689
6,57,0.2513440182085343,0.0011662955861645797,0.24865083406907662,0.2535069746457224,4.2707591068182955
7,73,0.25123488068238864,0.0011613094964889213,0.24867206861916072,0.2535069746457224,4.168218717388584
8,61,0.25132639005239005,0.0011819330813917037,0.24878163352210136,0.2535069746457224,4.409763629197968
9,60,0.2514677627796243,0.0012789431082799385,0.24844277030910258,0.2535069746457224,4.656729563564509
10,66,0.25144150313367714,0.0012458811125804414,0.2489219973084461,0.2535069746457224,4.357132630609338
11,52,0.25167030847863675,0.0013343184042275864,0.24847740689365908,0.2535069746457224,4.598992714758176
12,60,0.2516519663889917,0.001236823527160574,0.24875320811923077,0.2535069746457224,4.342356514604356
13,55,0.25171524077060353,0.0012745830618750436,0.248976730450088,0.2535069746457224,4.452655186153334
