scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 259),global,,,12.318591
Single-qubit pi (1q) (run 259),pulse_channel_1,1.988070,15.188290,8.588180
Single-qubit pi (1q) (run 259),pulse_channel_2,2.942001,32.396726,17.669364
