scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 87),global,,,7.266431
Single-qubit pi (1q) (run 87),pulse_channel_1,0.000000,13.109304,6.554652
Single-qubit pi (1q) (run 87),pulse_channel_2,0.000000,16.111005,8.055502
