circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
QFT_4Q,100,200,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 3, 'evo_time': 0.12175394264872942}, 'X': {'num_tslots': 1, 'evo_time': 0.7642070042938833}, 'CNOT': {'num_tslots': 10, 'evo_time': 0.1341302868009289}, 'SWAP': {'num_tslots': 12, 'evo_time': 1.9655409530695915}, 'CPHASE': {'num_tslots': 2, 'evo_time': 1.0346211084710608}, 'RZ': {'num_tslots': 1, 'evo_time': 0.11374811404508957}, 'GLOBALPHASE': {'num_tslots': 6, 'evo_time': 0.10282067413686227}}",0.6751739009352871
