scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 447),global,,,29.313865
Single-qubit pi (1q) (run 447),pulse_channel_1,3.972778,51.618012,27.795395
Single-qubit pi (1q) (run 447),pulse_channel_2,4.548761,57.281819,30.915290
