scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 108),global,,,67.322394
Single-qubit pi (1q) (run 108),pulse_channel_1,15.562473,178.406735,96.984604
Single-qubit pi (1q) (run 108),pulse_channel_2,2.997413,90.467004,46.732209
