scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 119),global,,,23.233656
Single-qubit pi (1q) (run 119),pulse_channel_1,3.895160,41.508215,22.701687
Single-qubit pi (1q) (run 119),pulse_channel_2,3.063284,44.492898,23.778091
