circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
DeutschJozsa_4Q,100,200,100.0,60.0,0.05,0.05,"{'SNOT': {'num_tslots': 1, 'evo_time': 0.3120720247475737}, 'X': {'num_tslots': 8, 'evo_time': 0.34042675087440316}, 'CNOT': {'num_tslots': 3, 'evo_time': 0.11399884716969648}, 'SWAP': {'num_tslots': 8, 'evo_time': 3.026166612959618}, 'CPHASE': {'num_tslots': 6, 'evo_time': 2.457591886903496}, 'RZ': {'num_tslots': 8, 'evo_time': 0.6130071305696981}, 'GLOBALPHASE': {'num_tslots': 7, 'evo_time': 0.5671842634788454}}",0.2626371857266664
