circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
IQFT_4Q,100,200,100.0,60.0,0.05,0.05,"{'SNOT': {'num_tslots': 7, 'evo_time': 2.3082708633240974}, 'X': {'num_tslots': 7, 'evo_time': 0.49219838477653743}, 'CNOT': {'num_tslots': 7, 'evo_time': 2.7885576511206804}, 'SWAP': {'num_tslots': 6, 'evo_time': 0.106264308979574}, 'CPHASE': {'num_tslots': 6, 'evo_time': 2.4139597943696813}, 'RZ': {'num_tslots': 1, 'evo_time': 1.8346771174349372}, 'GLOBALPHASE': {'num_tslots': 7, 'evo_time': 2.6034330554106906}}",0.25220119680413844
