gen,nevals,avg,std,min,max,diversity
0,50,0.23964440943112827,0.003255013266748659,0.2301993639096423,0.24763048280803918,1.5757812564204157
1,27,0.24113544790317984,0.0034315494298496505,0.2294236597670418,0.24874727112781472,1.481777569274659
2,23,0.24439937795562966,0.00871273190983971,0.23507072882962907,0.27636811122390215,3.23739649319738
3,30,0.24675934622451215,0.010781493075244251,0.23052588754649414,0.27636811122390215,3.2210991092548023
4,34,0.2513155983437628,0.019413216530332258,0.21596229954178195,0.3225428986157995,3.2485661633725957
5,35,0.2496891310087577,0.023556943176018683,0.21326449364897257,0.32373967940970205,3.1462063866659418
6,39,0.2474665190433834,0.020091803717160014,0.20212164519150264,0.3225428986157995,3.1752171207448456
7,36,0.2508171034388323,0.020173759610923107,0.21923982478126103,0.3225428986157995,3.136757230324497
8,28,0.2607718149654522,0.03040757977315631,0.2197505737477589,0.361427864145114,2.968125166942659
9,27,0.2691333946017597,0.046098845223842874,0.185667745293083,0.38378137280919655,2.6737797846365727
10,26,0.28109040519147255,0.046107256960385416,0.21945836224863682,0.38378137280919655,2.4858116955138043
11,29,0.2706121735225805,0.05435549238422041,0.17767799300405948,0.38378137280919655,1.9836908827306519
12,26,0.2844568682135924,0.055006498347869484,0.20193847483061275,0.38378137280919655,2.110306882971873
13,34,0.27244497098260845,0.05539183566660219,0.15965949767773321,0.38378137280919655,2.349508694057283
14,37,0.27095157587022944,0.04771525078984124,0.2004789651951414,0.38378137280919655,2.7589754738230257
