scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 317),global,,,11.136067
Single-qubit pi (1q) (run 317),pulse_channel_1,2.901726,25.582551,14.242138
Single-qubit pi (1q) (run 317),pulse_channel_2,0.930612,16.484187,8.707399
