scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 92),global,,,32.603981
Single-qubit pi (1q) (run 92),pulse_channel_1,1.189541,41.051302,21.120422
Single-qubit pi (1q) (run 92),pulse_channel_2,7.625187,93.037536,50.331362
