scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 324),global,,,20.351773
GHZ (3q) (run 324),pulse_channel_1,3.439083,43.374398,23.406741
GHZ (3q) (run 324),pulse_channel_2,2.851642,30.602228,16.726935
GHZ (3q) (run 324),pulse_channel_3,3.034760,37.160982,20.097871
GHZ (3q) (run 324),pulse_channel_4,2.761105,36.329019,19.545062
GHZ (3q) (run 324),pulse_channel_5,3.175182,46.560655,24.867919
GHZ (3q) (run 324),pulse_channel_6,2.910832,31.373708,17.142270
GHZ (3q) (run 324),pulse_channel_7,3.033205,47.840707,25.436956
GHZ (3q) (run 324),pulse_channel_8,3.257528,32.038895,17.648211
