time,pulse_channel_1,pulse_channel_2,pulse_channel_3,pulse_channel_4,pulse_channel_5
0.0,-0.9895071146546592,0.7543773044198515,0.7282148517305778,-0.7670498516974005,-0.7104554281284352
0.2894028425216675,-0.24861991182478685,0.3216516604643705,0.7531541364170653,-0.867641918376147,1.0297009336664535
0.578805685043335,-1.034921073079624,0.620565289574293,0.29583905092378937,-0.5481215507996356,-0.660766651943057
0.8682085275650024,-0.2630205650035554,0.025405313692663037,-0.1268463496565824,0.09251646081389128,0.6502695012983183
1.15761137008667,-0.4305283702419438,-0.7377213464799537,1.0425444003029865,-0.1947322286888101,-0.005945666714874312
1.4470142126083374,0.7799795110484333,-0.6482925258445759,-0.08591987132853142,-0.05180549503173993,0.7785789682848259
1.7364170551300049,-0.10013381519692545,0.43404877721640517,0.6300982352216474,0.8771384089475981,0.6102868955819865
2.0258198976516724,-0.7844228893471109,-0.18295373610549626,0.44187846046778956,-0.9026847842023533,0.6151336182463496
2.31522274017334,1.1362080940749004,-0.6969073003154626,0.08308619902269955,0.08684566741759796,0.5424075074348994
2.9649053812026978,0.39447919517224217,0.07291127416846975,-0.03917471841089128,-0.4381250369817647,0.4912127715042509
