scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 444),global,,,138.320628
Single-qubit pi (1q) (run 444),pulse_channel_1,21.547622,196.742157,109.144889
Single-qubit pi (1q) (run 444),pulse_channel_2,25.448121,325.142665,175.295393
