scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 260),global,,,12.315423
GHZ (3q) (run 260),pulse_channel_1,2.102271,27.497605,14.799938
GHZ (3q) (run 260),pulse_channel_2,1.794179,23.897105,12.845642
GHZ (3q) (run 260),pulse_channel_3,1.921037,17.644536,9.782787
GHZ (3q) (run 260),pulse_channel_4,1.727612,20.061503,10.894557
GHZ (3q) (run 260),pulse_channel_5,1.243298,17.686523,9.464910
GHZ (3q) (run 260),pulse_channel_6,1.690769,25.150360,13.420565
GHZ (3q) (run 260),pulse_channel_7,1.407492,29.058633,15.233062
GHZ (3q) (run 260),pulse_channel_8,2.013782,24.979916,13.496849
