circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
Grover_4Q,100,200,100.0,60.0,0.05,0.05,"{'SNOT': {'num_tslots': 9, 'evo_time': 0.15123322777284534}, 'X': {'num_tslots': 9, 'evo_time': 2.722403864908198}, 'CNOT': {'num_tslots': 18, 'evo_time': 9.928066747439486}, 'SWAP': {'num_tslots': 2, 'evo_time': 1.5313238801772626}, 'CPHASE': {'num_tslots': 3, 'evo_time': 0.7192678016971475}, 'RZ': {'num_tslots': 3, 'evo_time': 1.3043901871747758}, 'GLOBALPHASE': {'num_tslots': 4, 'evo_time': 2.467991066699082}}",0.24905198198814316
