circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
BernsteinVazirani_4Q,100,200,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 4, 'evo_time': 0.18644565876328822}, 'X': {'num_tslots': 2, 'evo_time': 0.20668246498501175}, 'CNOT': {'num_tslots': 9, 'evo_time': 0.9015511926780009}, 'SWAP': {'num_tslots': 4, 'evo_time': 1.762567495884944}, 'CPHASE': {'num_tslots': 4, 'evo_time': 1.4157495322479974}, 'RZ': {'num_tslots': 9, 'evo_time': 2.590132838191851}, 'GLOBALPHASE': {'num_tslots': 7, 'evo_time': 1.9844949071732747}}",0.5859469447526667
