gen,nevals,avg,std,min,max,diversity
0,100,0.2334355900534127,0.005210924447656559,0.2203970987026179,0.24617732303873538,2.7634595882138204
1,68,0.2351332546948039,0.004868335835870335,0.21836609905773632,0.24617732303873538,4.063976936566229
2,60,0.23741837922227524,0.005302479846552042,0.22563245249607275,0.25082838452812717,4.660765989807765
3,61,0.23809939196962732,0.006627365940510627,0.2175461603642564,0.25082838452812717,4.670470968002723
4,70,0.2384455053967932,0.00654188431040083,0.21728416164590594,0.25082838452812717,4.755523296611744
5,57,0.24001330080909333,0.006798173020684002,0.2181517702271602,0.25082838452812717,4.827535004630198
6,59,0.24067323675012806,0.007252106893726526,0.2076656837711506,0.2518146988478637,4.875947426058333
7,78,0.2394416573762391,0.007457686738304238,0.22036555057370094,0.2518146988478637,4.953495859638449
8,65,0.24009890236001133,0.006901979712116256,0.22350943974577,0.2518146988478637,5.024984024149699
9,65,0.24017088764331437,0.006818669981383572,0.21765576206671164,0.2518146988478637,4.981572369450868
10,63,0.24188600239867686,0.006019694395889366,0.22708151456020947,0.2525737678930082,5.033642877103294
11,59,0.24334055395998186,0.005903155366594103,0.22626643124443438,0.25355020958781455,4.993729173370088
12,64,0.243486296246293,0.00690531324636228,0.2131832073452889,0.25355020958781455,4.973487492161016
13,66,0.24384908751795062,0.006266740934152579,0.23019791939801232,0.2538864271932467,4.9593633329007965
14,61,0.24410059731646544,0.0069220722519767845,0.2249514474437107,0.2538864271932467,4.961688669779529
15,70,0.24466756400144946,0.007329660595177788,0.22217672393694493,0.2651830201011335,4.922137593507659
16,55,0.24667532855416818,0.006107178391223859,0.23396794338507124,0.2651830201011335,4.889780895075536
17,70,0.2450481804028005,0.00739426187128112,0.22193250051336008,0.2651830201011335,4.956529455184571
18,55,0.24673304528942297,0.008156589619360834,0.2198331210235197,0.2651830201011335,4.973110567448143
19,71,0.24640266498507832,0.008208898266411042,0.2202934028904875,0.2651830201011335,5.001031037648249
20,69,0.24608971329139595,0.009359682017172534,0.21511702838277133,0.2651830201011335,5.015638059086712
21,59,0.2466035951406892,0.009419449845858607,0.21883389678086929,0.2651830201011335,4.953721886443281
22,60,0.24918273337642205,0.00994605560130453,0.2270070557854051,0.27411578272842074,4.902008671878383
23,67,0.24725710919006905,0.011683946405316859,0.2100564808618319,0.27411578272842074,4.811445152154904
