gen,nevals,avg,std,min,max,diversity
0,100,0.25438852142187535,0.0021500151241217887,0.249870925848225,0.2609222450273778,2.4959872453447796
1,65,0.25503019564332324,0.002340265654457498,0.25051658165783236,0.2609222450273778,3.4664929627408427
2,63,0.2551722917603167,0.0024054748510448,0.2502652445104865,0.2609222450273778,3.874884305398996
3,63,0.2549788730656361,0.002215193382215614,0.24986325762016834,0.2609222450273778,4.104305862775196
4,71,0.25507111937165056,0.0021099741996118805,0.24999996695570662,0.2609222450273778,4.0640956104952926
5,52,0.2555955729975347,0.0021873000288514556,0.25045044590887444,0.2609222450273778,3.9960749490490457
6,68,0.255123996927118,0.0028058755934832315,0.24338885074336558,0.26183892304011747,4.39898704372146
7,68,0.2551308750710048,0.00254673997884671,0.2495238050630391,0.26183892304011747,4.638006303390362
8,64,0.2553594781038116,0.002599446716917722,0.24997803790583947,0.26183892304011747,4.770987814551599
9,64,0.2549947508434236,0.005466517178947675,0.20815178740154305,0.26183892304011747,4.849407567242427
10,64,0.25555789272674434,0.0029018651296255147,0.2500261331717479,0.26183892304011747,4.884362482791685
11,56,0.25596046398282535,0.0031683648209098305,0.24938531880844056,0.26183892304011747,4.9107814131608585
12,54,0.2565178564034787,0.0031183983747899136,0.24987831955009104,0.26183892304011747,4.735594126479406
13,47,0.2570944881924573,0.0034740748731749253,0.2507475006175521,0.2660971593264443,4.597258730932977
14,56,0.25685692268385163,0.00417245469009464,0.2492910494804007,0.26715389788663146,4.467459010690378
15,69,0.25641270699186425,0.004270635608004461,0.2472658859542108,0.26715389788663146,4.192038902030194
16,72,0.25573627925479664,0.004140545595734257,0.23969151183011952,0.26715389788663146,4.593733217636152
17,58,0.2552478594205815,0.007609629518134407,0.20625270700227033,0.26715389788663146,4.718166019210234
18,56,0.2568794227458621,0.004699864746615826,0.24889265357831913,0.26715389788663146,4.614619741322831
19,65,0.25665608479278834,0.004557845483052376,0.24906852322048187,0.26715389788663146,4.340385018239618
20,63,0.2566027293467297,0.005070987756536818,0.23782841027672832,0.26715389788663146,4.2011851302689545
21,65,0.25654699517282764,0.0047700527239193866,0.24937336233160873,0.26715389788663146,4.354675406416947
22,68,0.25643515413652274,0.004002255569082029,0.2499896129962667,0.26715389788663146,4.37595562010879
23,67,0.2564361624652422,0.004801539291778516,0.24178456556808783,0.2698578955696848,4.557114247561728
