scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 462),global,,,48.378484
Single-qubit pi (1q) (run 462),pulse_channel_1,4.973635,91.370659,48.172147
Single-qubit pi (1q) (run 462),pulse_channel_2,5.161674,92.009733,48.585704
