scenario,channel,tdc,fdc,pcs
Teleportation pre-meas (3q) (run 82),global,,,31.299668
Teleportation pre-meas (3q) (run 82),pulse_channel_1,4.143937,62.253720,33.198828
Teleportation pre-meas (3q) (run 82),pulse_channel_2,3.955524,54.165199,29.060362
Teleportation pre-meas (3q) (run 82),pulse_channel_3,3.897445,53.410694,28.654069
Teleportation pre-meas (3q) (run 82),pulse_channel_4,4.187306,59.649545,31.918425
Teleportation pre-meas (3q) (run 82),pulse_channel_5,4.142853,58.129974,31.136413
Teleportation pre-meas (3q) (run 82),pulse_channel_6,4.111525,59.272241,31.691883
Teleportation pre-meas (3q) (run 82),pulse_channel_7,3.806790,61.841777,32.824284
Teleportation pre-meas (3q) (run 82),pulse_channel_8,4.272351,60.186770,32.229561
