scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 83),global,,,12.151236
Single-qubit pi (1q) (run 83),pulse_channel_1,2.094910,21.006423,11.550666
Single-qubit pi (1q) (run 83),pulse_channel_2,1.573108,23.992955,12.783031
