time,pulse_channel_1,pulse_channel_2,pulse_channel_3,pulse_channel_4,pulse_channel_5,pulse_channel_6,pulse_channel_7,pulse_channel_8
0.0,0.9029130393343593,-0.12276919159609324,0.10386549717021476,-0.03773870023520958,-0.7321386440178029,-0.7445835149292028,0.5139886420498156,-6.206967732211803e-05
0.3216043710708618,-0.7270497607742549,0.22110244791589054,-0.8316413241894536,0.8807442328287238,0.30559745497056484,-0.4895358007065361,1.3135428606573025,4.2985465635628846e-05
0.6432087421417236,0.6298254917431576,-0.08314383210250664,-0.9141433446010642,-0.8637690047148523,1.2639300163440053,0.9898171638009248,0.41644062554174965,-3.774721961375859e-05
0.9648131132125854,-1.1168982784005432,-0.00012751819708777136,-7.12486414581988e-05,0.7944652483149953,-0.9873375466017782,-1.2539545941586314,-1.5432222077106634e-05,0.765855493380459
1.2864174842834473,0.46966800300970796,0.009070570831041893,-0.7109124259876878,0.37493911527446383,-1.0314471047046545,-0.10226478310512642,-0.5400585180806559,1.0350134837172692e-05
1.608021855354309,-4.4967716527089836e-05,-0.00010829470152488524,7.85218173863017e-05,0.6799298867116811,-1.2930783018097811,-0.8231642411355129,-0.9101068763847201,-0.7256584168763853
1.929626226425171,-0.8634322686479898,-0.7905262999336605,0.1984370052061275,-0.9294568217151029,-0.4367297907975373,0.23793235414597533,-0.7404154362955387,-3.4364590961254192e-06
2.2512305974960327,0.1722627874054097,4.2664050536174675e-08,8.52027037372421e-06,-0.18585927836555927,-0.5812661179370932,-0.07245519256090359,4.245792388724622e-05,-0.7345039181924586
2.5728349685668945,1.0500671414230978,0.3990643330191564,1.437965119999904,0.22228060734387423,-1.3170105350460615,-1.4350590194261548,-0.9019580736560815,-1.912144158286906e-08
5.28014612197876,-0.6364855539138699,0.8081855718684704,0.02010986678721283,0.21574746880224793,0.6934171783620466,0.7384667784078336,-0.5143342465614383,-1.7071738232571854e-07
