scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 335),global,,,16.175962
Single-qubit pi (1q) (run 335),pulse_channel_1,1.887070,31.013986,16.450528
Single-qubit pi (1q) (run 335),pulse_channel_2,2.347618,29.464341,15.905980
