scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 267),global,,,13.269000
GHZ (3q) (run 267),pulse_channel_1,1.725153,16.217460,8.971306
GHZ (3q) (run 267),pulse_channel_2,1.887532,24.816180,13.351856
GHZ (3q) (run 267),pulse_channel_3,1.854209,24.631589,13.242899
GHZ (3q) (run 267),pulse_channel_4,2.098987,21.599734,11.849360
GHZ (3q) (run 267),pulse_channel_5,1.749473,25.741267,13.745370
GHZ (3q) (run 267),pulse_channel_6,2.109946,27.714043,14.911994
GHZ (3q) (run 267),pulse_channel_7,2.428469,28.265640,15.347054
GHZ (3q) (run 267),pulse_channel_8,2.360273,30.144194,16.252233
