scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 315),global,,,15.385933
Single-qubit pi (1q) (run 315),pulse_channel_1,2.148906,21.244320,11.696613
Single-qubit pi (1q) (run 315),pulse_channel_2,1.753421,38.724439,20.238930
