scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 280),global,,,46.413505
Single-qubit pi (1q) (run 280),pulse_channel_1,8.500544,82.183692,45.342118
Single-qubit pi (1q) (run 280),pulse_channel_2,7.613687,87.406728,47.510208
