gen,nevals,avg,std,min,max,diversity
0,100,0.2516709576002117,0.0009318045143736389,0.249928961291433,0.25392820932769367,3.141159214184747
1,65,0.2518921508782047,0.0011346289598326352,0.2484642581419577,0.25544742005765725,3.7296070102360983
2,70,0.25214949334670644,0.0013032157872296648,0.24796685764014462,0.25544742005765725,4.266173203469155
3,64,0.2521800915458396,0.0012574841267143687,0.2491932220124135,0.25544742005765725,4.093889052769581
4,53,0.2524598110010302,0.0013956284514752158,0.2493251895397261,0.25544742005765725,4.582032992610606
5,61,0.2526757825034579,0.0015205088396923923,0.2497174990810655,0.2559408517247324,4.383385727854585
6,63,0.2529542724160163,0.00247149128002185,0.248843230275455,0.2659572118950718,4.341547844864697
7,63,0.2528599173374241,0.0014920067416078998,0.24958258916857856,0.2559408517247324,4.640557136241086
8,49,0.253024609704417,0.0017405524243800292,0.24934715772086402,0.2559408517247324,4.237583479813658
9,56,0.2531826812736018,0.0018381093204872165,0.2491037335529696,0.2566285150577722,4.544713621367801
10,68,0.2532728195950027,0.0018704121473987236,0.24880683255736713,0.25744801079643026,4.647109387331428
11,61,0.25395825268931693,0.002641064459301071,0.24958521843248702,0.26487744011772385,4.767003437551773
12,64,0.2540612393718626,0.0028561860424370852,0.24883743572832848,0.2648947922801992,4.8425079571637415
13,62,0.25450697930032723,0.0034869218026721527,0.24855967005045954,0.26502969945820165,4.8430166108940345
14,57,0.25583075905018265,0.004090467647756306,0.24916877230178153,0.2650918370269616,4.861052791035983
15,63,0.2576891756849989,0.00491501544295125,0.24849587330795697,0.2660085030597208,4.9605426407505835
16,57,0.26064061538116845,0.004747919968730558,0.2512252027315356,0.2664026520635622,4.830649416029324
17,66,0.2622305780887382,0.004756885043422764,0.25107284583913914,0.2690008366876884,4.647267162737231
18,71,0.26234612941223706,0.004895355641108362,0.2501078636656362,0.2682620068647099,4.709189214765591
19,70,0.2633303501679027,0.004768783247473137,0.2497709243544351,0.2682620068647099,4.203593412200241
20,59,0.2650174540799345,0.0038685623245307992,0.25000885906269077,0.2686475749554037,4.546420076427289
21,62,0.2648169498407146,0.004827712327995286,0.2510320880478305,0.2705968779034873,4.592424686760664
22,57,0.26667364904142876,0.00324854219508966,0.25172986035325823,0.2705968779034873,4.273951141764829
23,54,0.26568290407486805,0.00503566474527394,0.2505017367562255,0.2705968779034873,4.327980985384077
