scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 262),global,,,9.990225
Single-qubit pi (1q) (run 262),pulse_channel_1,2.274852,16.542105,9.408478
Single-qubit pi (1q) (run 262),pulse_channel_2,1.618547,19.597338,10.607943
