gen,nevals,avg,std,min,max,diversity
0,500,0.42794831447894,0.026169067157003786,0.31590910862227894,0.6161658972751578,2.029215433984733
1,293,0.4430697992017987,0.03817802584584106,0.323930359651712,0.6589054940719581,2.637057387687082
2,296,0.4640332977703063,0.04134374676309735,0.32415432665722743,0.6756373134697023,3.0765178052255386
3,282,0.4857520000564307,0.04194471119141979,0.33307676798745955,0.6756373134697023,3.207336575325704
4,318,0.49400560981133573,0.04391216868561845,0.32277724797164975,0.6756373134697023,3.2092839818455836
5,313,0.50253245979781,0.04487875572471479,0.33508477040125434,0.6756373134697023,3.2281015977626293
6,305,0.5099931078770824,0.05741351515686395,0.0,0.6756373134697023,3.229506931525521
7,321,0.5111110244643443,0.05701094454455895,0.2802128084772026,0.6756373134697023,3.2245098769270344
8,298,0.5168641336263703,0.06344692832657317,0.2844407032548383,0.6756373134697023,3.223560833465321
9,275,0.5228228478595294,0.06816969121503363,0.3062438254643257,0.6756373134697023,3.204925177039782
10,318,0.5192618058895262,0.07840116385687433,0.2558300916729781,0.6843331675118814,3.1783129640500625
11,312,0.5201981465978295,0.08027033460779126,0.2663136029880286,0.6843331675118814,3.1635673593935696
12,268,0.5366213647598689,0.08775136175702682,0.24783182462461237,0.6843331675118814,3.156856005458293
13,307,0.5232985914030511,0.09338885163719612,0.24048264712181042,0.6843331675118814,3.1031204297173414
14,285,0.532590937785466,0.09595621053364566,0.2521508229170982,0.6843331675118814,3.10316439802587
15,284,0.5354204468051568,0.09506745912987175,0.27213454132995163,0.6843331675118814,3.111412411827603
16,286,0.5325077643854997,0.10019348868399548,0.21837012608480555,0.6843331675118814,3.0908388792666037
17,275,0.5376394923676436,0.10017952315101186,0.240083538844339,0.6843331675118814,3.0715058779279496
18,299,0.5353779022470833,0.10290434627517664,0.23618703243726252,0.6843331675118814,2.9586625979661627
19,301,0.532536640958916,0.09870678214191937,0.21721456821722596,0.6843331675118814,3.0017703648036007
20,330,0.5233944568131412,0.09888754339351927,0.3071403974344443,0.6843331675118814,2.996712206489036
21,326,0.5295020010148717,0.09250967271715273,0.3112171295963034,0.700850437905378,2.9525523784189924
22,336,0.5209564323553775,0.09498735675333493,0.21574593173455026,0.700850437905378,3.038564631085142
23,325,0.521778947983129,0.09286181315982277,0.21802269932073218,0.700850437905378,3.0971144694271087
24,323,0.5177831744097839,0.09602123069413303,0.22489074253720526,0.7113680395220525,3.1357906862941265
25,322,0.5221746205348288,0.10309058081778329,0.22145921621515083,0.8074438240816817,3.1717963737092116
26,332,0.5159476123040009,0.10473840000004507,0.23542535613428311,0.8074438240816817,3.1811572294755996
27,330,0.522831461231794,0.10889944134444328,0.2245811928041411,0.8074438240816817,3.1843289645718094
28,344,0.5191031994655316,0.11123676037368253,0.22770980779002295,0.8526566773435255,3.1797464657771086
29,346,0.5154620230308583,0.12201992112283104,0.22597641774564536,0.869585568255402,3.18579681943133
30,351,0.5152064110820226,0.12441710924996245,0.21510450949071236,0.869585568255402,3.202581699111309
31,370,0.5121818618377515,0.11750957819207396,0.22298811718803405,0.869585568255402,3.1582891390217336
32,368,0.5130008335380372,0.11502281953978565,0.23398554051728387,0.869585568255402,3.1863741098644285
33,358,0.5123543664620558,0.12243753464759534,0.22238366567911405,0.869585568255402,3.1698616863069398
34,370,0.5031317497027329,0.11923581454577374,0.20722740260950137,0.8320382469806654,3.1888123740508463
35,360,0.5143024029473581,0.1188737200511149,0.22447336787380717,0.8320382469806654,3.175438329404637
36,376,0.5004224697055719,0.11630052659139621,0.2292120335988665,0.8717630845029362,3.1905394028115674
37,378,0.4986553510086246,0.11436705757296897,0.22266137007621042,0.8717630845029362,3.2140460401994937
38,369,0.5020296920428166,0.11521146726764114,0.2195849771374929,0.8717630845029362,3.1885289502299408
