gen,nevals,avg,std,min,max,diversity
0,100,0.25463945745644995,0.007987027980154375,0.2386954624329211,0.2750503912905982,2.5881714068596127
1,70,0.2602872311735677,0.010848902824630994,0.24006589572694748,0.29613941732363114,3.995646962949089
2,62,0.2645949186114807,0.020401190452394247,0.23734540311749808,0.3828959153518787,4.219322075710553
3,60,0.2808751158752565,0.04569937445149446,0.22012578413317693,0.447760776775147,4.23497591730081
4,63,0.31064863894208905,0.06506496341898368,0.22159593439601108,0.4674548673745895,4.377881599877925
5,60,0.36239130053671453,0.07080184533040314,0.21488042351880876,0.5087677480590952,4.603992157846014
6,61,0.3827860273558117,0.0800911664019185,0.20929372643915398,0.5826052233976107,4.381360362544187
7,64,0.40210703142017673,0.0974906614276188,0.21291356831515804,0.6144637597083241,4.631528080953444
8,65,0.43152397389475383,0.1098208235331449,0.19878350148892573,0.6144637597083241,4.661493088763793
9,66,0.46742151397969406,0.10810539263127701,0.2183842544745909,0.649380509693133,4.723354045325562
10,62,0.5034236444761827,0.11737606933742864,0.20894305453879986,0.649380509693133,4.364039150811013
11,59,0.5289793278736904,0.10953368583388641,0.21066176818956056,0.649380509693133,4.361942121112845
12,64,0.5505085780431213,0.09941739254629134,0.2520588186454623,0.649380509693133,4.472436112005598
13,66,0.5558748022117226,0.09831574706868124,0.20943321676675702,0.649380509693133,4.234516700269228
14,65,0.5478374398655079,0.10927821145174366,0.21177310707676858,0.649380509693133,4.412877269979832
15,60,0.5514962663542654,0.09165851953162432,0.2758908365651508,0.649380509693133,4.413598763896473
16,56,0.5588153823613063,0.10359033611012901,0.17189558065777819,0.649380509693133,4.379676080324125
17,61,0.5570106500055286,0.10169722786823901,0.20354703408278002,0.7229233295698294,4.318081453802037
18,63,0.5557765882676883,0.12120837410140436,0.1440466208909342,0.7229233295698294,4.441112055525489
19,63,0.5661487387371191,0.09388256408729073,0.2965581154422528,0.7229233295698294,4.305359047344685
20,55,0.590449440890546,0.09179779420217263,0.20256368979607253,0.7229233295698294,4.250022847712
21,39,0.6112699381505725,0.07906070402147396,0.2583977854489357,0.7229233295698294,4.0809029561122365
22,48,0.6166211950640732,0.08858030859893061,0.22394902130558686,0.7229233295698294,4.117237245353595
23,54,0.6065517379401429,0.09208040326164711,0.23715247141688883,0.7229233295698294,3.7229913667913235
24,66,0.581459876458726,0.10112536530938872,0.25646976774714714,0.7229233295698294,4.135726767269477
25,51,0.585953442710312,0.09971670722085564,0.25780973562375736,0.7229233295698294,4.356679096571646
26,67,0.5901415080829835,0.09589637214250583,0.3108196693443377,0.7229233295698294,4.0830961261006795
27,44,0.6185607792675362,0.0901026751061581,0.22051325659009458,0.7229233295698294,4.2247438175276155
28,48,0.6259409041114907,0.09190136487705756,0.269273258711572,0.7229233295698294,3.892049972762488
29,68,0.601366379052099,0.10413483721245945,0.2440718377139106,0.7229233295698294,3.591370825763488
30,40,0.638839276419694,0.08481889831465587,0.24788472893396477,0.7229233295698294,3.185766683380647
31,42,0.6419728774014396,0.09305811114771936,0.25214287593499124,0.7229233295698294,3.161103939492183
32,44,0.6387061220552184,0.09771504124270453,0.3377880221240557,0.7229233295698294,1.7937625645281412
33,55,0.587106855570641,0.058295985002117814,0.3117914503006728,0.6525494089023929,4.9719012683773425
34,52,0.5754665728558976,0.08444105574070031,0.25218824649943916,0.7027830595101991,4.654893028988447
35,41,0.6066288157888255,0.06511655956796923,0.2617990550922588,0.7027830595101991,4.338734706255523
36,49,0.605132041287078,0.08323046956110795,0.25935714026425993,0.7027830595101991,4.617758110143908
37,31,0.6249828481824887,0.06048879691195994,0.3151595345740656,0.7027830595101991,4.532557696396219
38,40,0.6267420562926524,0.07151938174906042,0.2793957745413806,0.7027830595101991,4.477662770639062
39,38,0.6329783190595868,0.06900696724943897,0.3001795999447556,0.7027830595101991,4.037579178871316
40,46,0.6197940743811463,0.083641866675549,0.26627271047244505,0.7027830595101991,3.880356514417085
41,44,0.6236122261212926,0.09287589590180868,0.21203323175173022,0.7027830595101991,3.647231541869868
42,37,0.6364731065844627,0.0815173002402269,0.2565543648289957,0.7027830595101991,3.1047831219207027
43,44,0.6250394839451049,0.09465980360456606,0.2564312007563503,0.7027830595101991,2.867452270426355
44,40,0.6339270866441951,0.08985941624349074,0.25724192570568105,0.7027830595101991,2.655151974989631
45,41,0.6417359621489542,0.07888993338940833,0.22555382933952312,0.7027830595101991,3.0258128342591935
46,32,0.6617052752386543,0.05973908162044177,0.408728167019329,0.7027830595101991,2.087097657031595
47,41,0.6442172371388402,0.09156466510451033,0.24928729896775212,0.7027830595101991,1.2614314396602975
48,48,0.5892383879055204,0.0715554772776131,0.25891192606573393,0.684104343911052,4.811002697803483
49,47,0.5867165533833755,0.09307223637244388,0.2062287180030614,0.684104343911052,4.551878456985894
50,48,0.604889967192265,0.05956645254006016,0.25003793290414755,0.684104343911052,4.575986020096363
51,57,0.5931314920730016,0.08350112329979459,0.25250263223208386,0.684104343911052,4.713268739233089
52,32,0.6168553409679128,0.06045944291170231,0.31797182214892367,0.684104343911052,4.362878345427565
53,39,0.60445258427188,0.10121906198590974,0.2490545345848057,0.684104343911052,4.183779747816799
54,46,0.6261999067707396,0.07633315831016542,0.22864010546556662,0.684104343911052,3.3188048851928387
55,57,0.6305570961188575,0.06354644731137549,0.3408382570617246,0.6977701940042654,3.1078614074712907
56,47,0.6259369009431169,0.0813900887743388,0.29068858484139815,0.6977701940042654,3.4381701378748875
57,47,0.6271587683257382,0.08389688736128986,0.21003350790079486,0.6977701940042654,2.827647743949568
58,52,0.6261313344757149,0.0960308310380343,0.2323154775142025,0.6977701940042654,3.5460456321205407
59,32,0.6505244612842338,0.05537704577604025,0.4242239803563486,0.6977701940042654,2.054036748224958
60,41,0.647245378468618,0.06359571484809017,0.35311372962703974,0.6977701940042654,1.7448119931773067
61,31,0.5944271324198324,0.0805984245026793,0.24328710200419157,0.6968053729004191,4.921913826216163
62,35,0.6134092603368761,0.07831645309091044,0.27198662210476826,0.7150845195206978,4.46125586179179
63,35,0.6350731361842877,0.05269016417843058,0.4257149532604275,0.7150845195206978,3.985762305990746
64,48,0.6301246173045404,0.07420132611347369,0.24587696212387394,0.7150845195206978,4.164062787629123
65,28,0.6534052462052226,0.06067287584505438,0.3666292755225213,0.7150845195206978,3.2895726064620896
66,46,0.6389766465570955,0.08558619606880033,0.24784384414952107,0.7150845195206978,3.183402045232855
67,35,0.6567388143078232,0.07920906121694214,0.2057384616544552,0.7150845195206978,3.029506443082553
68,49,0.6427046932722823,0.09036923406573681,0.2469961694142722,0.7150845195206978,2.9512737901098034
69,39,0.6418976363429162,0.09964033066230896,0.2419630183986119,0.7150845195206978,2.706129029690873
70,46,0.648956028500043,0.08915163104945328,0.26768755218690216,0.7150845195206978,3.122558515077383
71,54,0.638830761387602,0.08797593645547187,0.31154286824575056,0.7150845195206978,2.6426205935737133
72,39,0.6504844161252781,0.09642134839840345,0.24387472411740732,0.7150845195206978,2.4662936245798157
73,49,0.6280751587417128,0.1123491538444297,0.2500024053780361,0.7150845195206978,2.91599574037306
