scenario,channel,tdc,fdc,pcs
Bell (2q) (run 408),global,,,31.448220
Bell (2q) (run 408),pulse_channel_1,4.569364,58.530634,31.549999
Bell (2q) (run 408),pulse_channel_2,4.467917,53.128959,28.798438
Bell (2q) (run 408),pulse_channel_3,5.066461,52.052121,28.559291
Bell (2q) (run 408),pulse_channel_4,5.937689,70.332257,38.134973
Bell (2q) (run 408),pulse_channel_5,4.308834,57.859782,31.084308
