scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 437),global,,,11.408039
GHZ (3q) (run 437),pulse_channel_1,1.254934,19.856448,10.555691
GHZ (3q) (run 437),pulse_channel_2,0.932827,18.319687,9.626257
GHZ (3q) (run 437),pulse_channel_3,1.957814,24.889110,13.423462
GHZ (3q) (run 437),pulse_channel_4,2.226317,16.616375,9.421346
GHZ (3q) (run 437),pulse_channel_5,1.379537,20.746581,11.063059
GHZ (3q) (run 437),pulse_channel_6,1.807136,28.467799,15.137468
GHZ (3q) (run 437),pulse_channel_7,1.710403,14.680037,8.195220
GHZ (3q) (run 437),pulse_channel_8,2.046170,30.485577,16.265874
