time,pulse_channel_1,pulse_channel_2,pulse_channel_3,pulse_channel_4,pulse_channel_5,pulse_channel_6,pulse_channel_7,pulse_channel_8
0.0,1.892449192297409e-06,0.28143421043039535,0.9032247137020292,2.5814559312506566e-06,-1.7843877551906835,5.136247071925552e-06,-6.1386381805489315e-06,5.276226851215796e-07
0.27678626775741577,0.2572438158987685,-0.1509451150559835,0.17392407642746616,0.2789925081855145,-0.20474895918305358,0.6916823427450008,-0.0002225133161406329,-0.35770165465637294
0.32754070684313774,-1.4374598330371258,0.2069082042690603,-0.4317845980580033,-1.8266056434426574,-0.2829547409170158,-0.2417354187205648,0.000254938581854747,0.3101520778649025
0.3782951459288597,-1.437957820775583,-0.21407113694884003,0.4130716140851706,-1.0915060717167473,0.35851946542675195,0.2747905767644705,-8.888401054224234e-05,-0.3075620659906323
0.4290495850145817,-0.6560732688493703,0.15849724016727368,-0.1546315672309801,-1.0604837989477929,0.12915022236333457,-0.7243291617129658,5.6101795177173914e-08,0.3559381745187997
0.47980402410030365,0.04439061713197778,1.211492096022403,-0.21183304622815383,0.6888662498795345,1.4231414504515048,-0.69523919434776,8.508123911947548e-05,-6.909823811904421e-05
0.5305584631860256,-0.2722791107326273,0.6773831131258746,0.2028274380915097,-0.2448185898894963,0.39434277144800395,0.536625644800394,-0.0006362541730794828,-0.0012281835129015915
0.5813129022717476,0.5793471194280027,0.8571221171793079,-0.13992219509532694,-0.37544398181596084,1.0415971553009225,0.46751654066289783,0.0008792364804042735,0.0019416036996693308
0.6320673413574696,-0.3588436298421026,0.6634230357733335,0.15077132059827952,-0.07230105171345363,0.7014144993026773,-0.3090171508691764,-0.0005442753486543329,-0.0008841278558833194
0.6828217804431915,-0.015981783183956547,0.6974891903787207,0.7227525506968976,-0.13388854864187993,0.6116856406957825,0.6245694072335713,-0.2750531843085823,0.00038441309684198767
0.7335762195289135,0.021185552411020967,-0.60394172186057,0.3197553201047988,0.29751564229897626,-0.657887224789937,0.7495370200153226,0.8473537579516386,-0.0007908261094403005
0.7843306586146355,-0.008138264972111932,0.7937099628373424,1.595416784330715,0.23223622570782831,0.6136158094967193,1.1697149948073549,0.4773330768199879,0.00046232886101188475
0.8350850977003574,0.0021781218340141354,-0.8502401801069369,0.7610762115010914,-0.4598398971060932,-0.5018388444802977,1.0349445804126838,-1.0365899716826428,-0.0001685681302933858
0.8858395367860794,-0.39374522928532857,-0.30438942474600755,1.3076200608318882,1.4254159988111421,-0.033342935532678225,0.40164567252781164,0.4888719989975835,-0.9875268089945018
2.0816336423158646,0.03558230823393923,0.3582852863643659,-0.3198011431495778,-0.4166134853054409,0.8223369990441588,0.01803059726587639,2.9947655806870807e-05,-0.2023156034931102
3.2774277478456497,-1.2912820863156658,0.15745473589283387,-0.0625973503956248,-0.6658230404735876,-0.25674387614299676,0.15290687781960957,0.0003467707469755437,0.03834810984929102
3.3281821869313717,-0.21851125613495279,0.7293269700069543,-0.6453760488561167,-0.09297061000776269,-0.2911949126810536,-0.2763271003818688,-0.00029431244030168717,-0.009069807812872465
3.3789366260170937,-0.9476349161206629,-0.763517152024683,0.5889733444219791,-1.6793813305002239,0.3129563659411753,0.26809364078521974,-1.2261724799565536e-05,0.00944709846627858
3.4296910651028156,-1.4302068410214623,-0.1231323273932181,0.11895398717460418,-0.6765244847124722,0.23528733304499452,-0.14419662139389164,8.905787671844253e-05,-0.038725146714905734
3.4804455041885376,-0.7329872101757791,2.9443593029803785,0.03754085640578847,-0.6648255226867749,2.969456549486244,0.6614186994414294,0.0023861796717148135,-7.459760111812945e-05
3.5311999432742596,0.608211914614464,2.7256217903765925,0.4361803103357191,0.4235890261916684,2.513177226258078,0.5841068025473096,0.00033535115223060844,-2.1067764287174293e-05
3.5819543823599815,-0.48635162748610455,2.077987374479435,-0.3395860012534052,-0.1935990389435773,1.8537285141680389,-0.3244225312734044,-0.0006265972425757316,4.327364497855995e-06
3.6327088214457035,0.6125760958319267,3.0348789463404406,-0.13891213593087776,0.43407163503525964,2.760627168088549,-0.9192746105560047,-0.001974852804071675,9.528735510101727e-05
