scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 13),global,,,50.490525
Single-qubit pi (1q) (run 13),pulse_channel_1,7.037381,71.629589,39.333485
Single-qubit pi (1q) (run 13),pulse_channel_2,11.679278,117.945295,64.812287
