time,pulse_channel_1,pulse_channel_2
0.0,0.16386820899716673,-1.1036372065837303
0.20218291878700256,0.5822777169850433,-0.06660809030851882
0.4043658375740051,0.5536923258284067,0.31693258047638545
0.6065487563610077,0.04079175367647644,0.4687157720431686
0.8087316751480103,-0.13102014395846093,0.6666793199660442
