scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 399),global,,,34.748090
Single-qubit pi (1q) (run 399),pulse_channel_1,4.473029,57.309869,30.891449
Single-qubit pi (1q) (run 399),pulse_channel_2,4.582765,73.589660,39.086212
