scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 115),global,,,28.849981
GHZ (3q) (run 115),pulse_channel_1,4.908969,49.079079,26.994024
GHZ (3q) (run 115),pulse_channel_2,3.809956,56.317040,30.063498
GHZ (3q) (run 115),pulse_channel_3,3.921132,56.978825,30.449979
GHZ (3q) (run 115),pulse_channel_4,4.938794,49.079240,27.009017
GHZ (3q) (run 115),pulse_channel_5,4.366560,50.725055,27.545807
GHZ (3q) (run 115),pulse_channel_6,4.154445,59.575756,31.865101
GHZ (3q) (run 115),pulse_channel_7,4.082112,63.710416,33.896264
GHZ (3q) (run 115),pulse_channel_8,3.876308,44.459474,24.167891
