gen,nevals,avg,std,min,max,diversity
0,50,0.25687892041383464,0.010313155969631236,0.2320690924338723,0.2781190061268977,2.1519878757050654
1,25,0.26290734393457205,0.011945238490055009,0.23978209625223856,0.2992851471051377,2.284887602512546
2,37,0.26201567030638984,0.01592836827249086,0.23517759152284526,0.2992851471051377,2.6835439375035346
3,30,0.2646454017120069,0.017866354277228078,0.23126269467034635,0.2992851471051377,2.5779193536983307
4,29,0.26833624054240457,0.01780162699565947,0.23905515037483732,0.2992851471051377,2.0809302916254175
5,26,0.27164193103705625,0.020551656079133368,0.23076991744703879,0.2992851471051377,2.338255278244934
6,28,0.27264667729565994,0.021282105686309765,0.22430273205781343,0.2992851471051377,2.1013716934941566
7,25,0.27558837547284376,0.020737924377892934,0.24582137039012,0.2992851471051377,1.3281372390386832
8,33,0.2606045835856724,0.006912552477288323,0.2500595116830457,0.279247109440263,3.2906193314956376
9,27,0.26206782953902946,0.007674434885709628,0.2385233883628374,0.27348450461871415,3.269571400329123
10,29,0.2627624489226011,0.010116654559252578,0.23566238044771995,0.2871008779846374,3.193601398169758
11,30,0.26275191781570834,0.009142435592859963,0.24476118689613288,0.2871008779846374,3.211765148406338
12,29,0.26373311776031355,0.010923133447594597,0.23582145757096673,0.2871008779846374,3.2110321398759156
13,26,0.2647847158499934,0.014935416313243579,0.1919603032864173,0.2871008779846374,3.0852330839874877
14,30,0.2624838173247467,0.015002137109979361,0.2111086044219315,0.2871008779846374,3.004369324409357
