scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 146),global,,,33.572635
Single-qubit pi (1q) (run 146),pulse_channel_1,4.368336,67.036176,35.702256
Single-qubit pi (1q) (run 146),pulse_channel_2,2.139355,61.000733,31.570044
