scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 385),global,,,15.082954
GHZ (3q) (run 385),pulse_channel_1,2.477328,25.840851,14.159089
GHZ (3q) (run 385),pulse_channel_2,2.141041,36.762213,19.451627
GHZ (3q) (run 385),pulse_channel_3,2.888676,26.921110,14.904893
GHZ (3q) (run 385),pulse_channel_4,3.018046,33.478162,18.248104
GHZ (3q) (run 385),pulse_channel_5,2.397440,25.628419,14.012929
GHZ (3q) (run 385),pulse_channel_6,2.532882,31.815176,17.174029
GHZ (3q) (run 385),pulse_channel_7,2.739999,23.110688,12.925343
GHZ (3q) (run 385),pulse_channel_8,0.910418,22.079649,11.495034
