scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 423),global,,,7.552366
Single-qubit pi (1q) (run 423),pulse_channel_1,0.000000,6.638816,3.319408
Single-qubit pi (1q) (run 423),pulse_channel_2,0.000000,34.366507,17.183253
