gen,nevals,avg,std,min,max,diversity
0,100,0.24995768584466588,0.007416206534912499,0.24493846780903944,0.29364300236833196,2.623981263390531
1,66,0.2540534534967048,0.014087414675725692,0.2453569905807639,0.3026541532708721,3.918387109952036
2,77,0.2671594185063999,0.03171884822431618,0.24578080973036412,0.42701907506462483,4.436533394707411
3,52,0.27967367360789963,0.03303914244361174,0.24765190395806577,0.42437550476543245,4.341103567324988
4,54,0.30270930323986733,0.04769506150233536,0.24783302992502945,0.5099033781636181,3.8633160232969708
5,71,0.33867724414325323,0.07705319820660977,0.25086036001045336,0.5173195998667133,4.1376098778950015
6,54,0.3822926460151652,0.09192778574618961,0.24697444335467753,0.5178859271900705,4.355805901572812
7,56,0.4355325807823551,0.06870920407288511,0.25547024409092284,0.5609444800598236,4.265852114703765
8,67,0.4529916156087522,0.06779681269607804,0.24911506647555284,0.5609444800598236,4.508786431127176
9,69,0.45559496110902786,0.07424759362645789,0.24815386449382695,0.5609444800598236,4.453369188448296
10,53,0.46275860694729415,0.06734865296844385,0.25092633581862167,0.5609444800598236,4.439715342397025
11,57,0.46394203327956157,0.06659456736998112,0.24749128198126932,0.5609444800598236,4.53057320527471
12,55,0.4754991352733809,0.06094853349488712,0.2472065110618128,0.5609444800598236,4.635744089597614
13,66,0.4689564148884407,0.0726754408012431,0.24871099876184022,0.5609444800598236,4.523054685354177
14,62,0.47779767227579123,0.06092472732742872,0.25937355552020724,0.5609444800598236,4.369404411764196
15,59,0.47827390859301616,0.06048690498289928,0.25058179436944084,0.5609444800598236,4.076298918262325
16,58,0.47949673183088387,0.06738537268893169,0.2488181881777373,0.5676438721133786,3.7710025105828913
17,58,0.46800612742003733,0.0808153125864411,0.24239264269292088,0.5676438721133786,4.155310342174207
18,63,0.4651518593761719,0.07716168865574587,0.24861024082276462,0.5676438721133786,4.341337273095151
19,51,0.48085954323830166,0.07121978609074621,0.2539146450364864,0.5676438721133786,4.28005669586548
20,47,0.49248347052165636,0.06719463954699327,0.3016271076533759,0.5676438721133786,3.852565461926324
21,61,0.46366117791651384,0.08904253789071269,0.2468186079528458,0.5676438721133786,3.849429525382467
22,59,0.4722450645923615,0.08208369707805624,0.21211568080776788,0.5676438721133786,3.185457234578921
23,55,0.4619088031699212,0.0848419135739719,0.24869372909193876,0.5676438721133786,3.622002632182258
24,43,0.48195362018915633,0.07510118227133061,0.2481150606716239,0.5676438721133786,3.4385969301717183
25,56,0.46680200227726154,0.09102222103344924,0.2477271543460229,0.5676438721133786,3.6457065858919817
26,52,0.486008360728968,0.07780979221806508,0.24905176258520048,0.5676438721133786,3.17741458419969
27,44,0.48705537784394937,0.08337933421896061,0.23627444744981524,0.5676438721133786,2.92647173266611
28,57,0.4892277234303555,0.08011015399208928,0.24115668814587815,0.5676438721133786,3.0068116016306936
29,52,0.4833698689906871,0.08652307537338602,0.24455772847387836,0.5676438721133786,2.03555159869565
30,65,0.4737438243496023,0.07936924065151539,0.25039497727181736,0.5676438721133786,3.615215800560711
31,44,0.49861968548453217,0.06958167915458101,0.3150385585466682,0.5676438721133786,3.0723189576101384
32,48,0.49114499877401996,0.08093620292816146,0.2501020338652488,0.5676438721133786,3.333301686464068
33,61,0.47755845493496,0.079851496751233,0.24872911971905678,0.5676438721133786,3.0045071761757254
34,54,0.48750291742839713,0.07981597637216567,0.2500321631349092,0.5676438721133786,3.074341452748116
35,71,0.4636356086943411,0.07772830598536788,0.246427440668838,0.5676438721133786,2.720809980698725
36,55,0.46928384421232744,0.0658574877984012,0.2626782632049685,0.5676438721133786,3.2123446936442277
37,61,0.4625122122008742,0.07314998361033272,0.24889605236724904,0.5676438721133786,3.786479762140103
38,57,0.4643679392987988,0.07208928745346004,0.24895257515677202,0.5676438721133786,3.2398911632623966
39,54,0.4662058117344719,0.0833413882245381,0.24776835854353257,0.5676438721133786,3.3623730779628027
40,75,0.45349049053999146,0.069241901803313,0.23948283815329016,0.5676438721133786,3.869799166072517
41,66,0.45324842146480554,0.07781321647024841,0.25498472206040984,0.5676438721133786,3.4566412899313588
42,70,0.4520433775722804,0.07480895343675395,0.2490653774289529,0.5676438721133786,3.6026711525822117
43,70,0.4542123463318382,0.07561242739507494,0.24964088232738635,0.5676438721133786,3.58011406241337
44,67,0.45398132087873605,0.07373613633340984,0.2488875519074355,0.5676438721133786,4.17585568529597
45,70,0.44779488806562023,0.07318689396560392,0.1965481368736123,0.5676438721133786,4.211836241706522
46,64,0.44371798916456834,0.0839222739266908,0.24857598567673436,0.5676438721133786,4.342870316708987
