circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
BernsteinVazirani_4Q,100,200,100.0,60.0,0.05,0.05,"{'SNOT': {'num_tslots': 2, 'evo_time': 0.14847152827794424}, 'X': {'num_tslots': 8, 'evo_time': 0.2150293401024168}, 'CNOT': {'num_tslots': 6, 'evo_time': 0.5612906189734159}, 'SWAP': {'num_tslots': 8, 'evo_time': 1.08887837948981}, 'CPHASE': {'num_tslots': 1, 'evo_time': 1.2367986507208728}, 'RZ': {'num_tslots': 7, 'evo_time': 2.9021531507740894}, 'GLOBALPHASE': {'num_tslots': 8, 'evo_time': 2.343495590668976}}",0.49861968548453217
