circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
Grover_4Q,100,200,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 6, 'evo_time': 0.1068820539408388}, 'X': {'num_tslots': 2, 'evo_time': 0.19566613588188178}, 'CNOT': {'num_tslots': 2, 'evo_time': 1.2815228055994101}, 'SWAP': {'num_tslots': 7, 'evo_time': 1.304343008778931}, 'CPHASE': {'num_tslots': 8, 'evo_time': 2.018274511177145}, 'RZ': {'num_tslots': 9, 'evo_time': 2.420102302026057}, 'GLOBALPHASE': {'num_tslots': 1, 'evo_time': 1.1464725604105932}}",0.2567837091067194
