circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
Grover_2Q,500,250,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 9, 'evo_time': 0.10715609663458098}, 'X': {'num_tslots': 1, 'evo_time': 0.18425427086536617}, 'CNOT': {'num_tslots': 6, 'evo_time': 0.24240705087379666}}",0.4131863731349182
