scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 97),global,,,101.117479
Single-qubit pi (1q) (run 97),pulse_channel_1,13.269033,125.848955,69.558994
Single-qubit pi (1q) (run 97),pulse_channel_2,17.032192,276.955518,146.993855
